,title,brand,price,rating,reviewCount,description,categories
14,"Dryfit T-Shirts for Men - Round Neck, Half Sleeves, Cotton, Regular fit Stylish Branded Solid Plain Tshirt for Men- Ultra Soft, Comfortable, Lightweight T-Shirt",AWG ALL WEATHER GEAR,785,3.5,"1,554",,Mens-wear
15,Men's Regular Fit T-Shirt,U.S. POLO ASSN.,589,3.9,77,Half sleeve polo t shirt.,Mens-wear
16,Men's Sky Blue T-Shirt,Red Tape,575.,3.3,21,"The tee is stylish, with fine embellishments and a polo collar. The Polo tee is made entirely of polyester and comes in sky blue colour. It will keep you cool in the summer. Features ·Colour: Sky Blue ·Fit: Casual ·Fabric Type: Knits ·Occasion: Casual ·Fabric details: 100% cotton, honey comb weave,210 gsm ·Neck: Shirt Collar ·Sleeves: Half Sleeves ·Wash care: Machine wash with similar colours ·Pattern: Solid ·Gender: Men ·Pocket: N/A",Mens-wear
17,Men's Regular Fit Vest T-Shirt (Pack of 4),THE ARCHER,779,4.2,"1,354","Shop from a wide range of Vest T-Shirt from THE ARCHER . Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
18,Men's Regular Polo Shirt,Van Heusen,669,3.9,928,"The minimal detailing, flattering fit and fine cotton fabric ensure it will be a weekend favorite.",Mens-wear
19,| Solids: Olive (Oversized) Mens and Boys T-Shirts|Half Sleeve|Oversized fit Solid|80% Cotton 20% Polyester Olive Color Men Oversized T-Shirts,The Souled Store,944,4.0,1,"This is The Souled Solids Olive Oversized T-Shirt. Crafted from cotton,  this oversized t-shirt for men is your go-to choice for every casual occasion as it keeps you at ease through every season.Style Tip: Finish off your look with a pair of jeans or shorts for that perfect casual lookHurry Up!  Grab this Solids Olive Oversized T-Shirt for men before it gets souled out.",Mens-wear
20,Men's Regular Polo Matty Cotton t-Shirt Multicolour,Generic,699,No reviews,,The light-weight Polo T-shirt is formed Cotton Material. we have a tendency to Use top quality Button and Material that Makes the merchandise long-lived This Polo t-shirt Is comfy To Wear In any session Wear this fashionable .this is worn to Casual as Party-Wear. build Your Outfit Stand Out By Pairing this up with Polo t-shirt created In indian With native Artisans.,Mens-wear
21,Men's Polo T-Shirt | Anti Stain & Anti Odor | Navy Blue Polo T-Shirt,TURMS,"1,799",5.0,1,,Mens-wear
22,BTS: Comic Bomb White,KoreanKulture,449,New to Amazon,,"Introducing our BTS-themed pure cotton t-shirt, perfect for fans of the popular Kpop group! Made with high-quality, soft and breathable cotton, this t-shirt is both comfortable and stylish. Featuring a bold graphic design inspired by BTS, this t-shirt showcases all seven members of the group - RM, Jin, Suga, J-Hope, Jimin, V, and Jungkook. Each member's name is displayed in vibrant colors, making it a must-have for any true BTS fan. Whether you're attending a BTS concert or just want to show your love for the group, this t-shirt is the perfect way to do it. It's versatile enough to wear with jeans, shorts, or even a skirt, and the comfortable fit ensures you'll stay cool and comfortable all day long. So why wait? Show your support for BTS and add this must-have t-shirt to your collection today!",Mens-wear
23,Men's M.Green Plain 3pcs Suit,SQUIREHOOD,"5,600",New to Amazon,,"This plain single-breasted 3pcs Suit has a Slim fit, High Neck, Full Sleeves, and Terry Nylon Fabric",Mens-wear
24,Men's Solid Regular Fit Cotton Polo,U.S. POLO ASSN.,715.,4.0,"3,330","U.S. Polo Assn. brand products are authentic and officially sanctioned by the United States Polo Association, the governing body for the sport of polo in the United States since 1890.The U.S. Polo Assn. brand carries clothing for men, women and children, as well as accessories, luggage, watches, shoes, home furnishings and more.",Mens-wear
25,Men's Regular Fit T-Shirt,Levi's,649,No reviews,,"Soak up the summer sun wearing the comfortable and breathable Levi's Crew Neck Tee. Made from premium quality material with a crew neck and short sleeves, this regular fit t-shirt has a solid pattern. Complement this t-shirt with your favourite jeans for a dressed down look.",Mens-wear
26,Men's Regular Fit T-Shirt,Arrow,479,4.1,14,"Lift up your rotation of casuals with this T-shirt from Arrow. Made from airy knit fabric, it's put up together with a henley neckline and short sleeves. Team yours with rolled-up denims and sneakers.",Mens-wear
27,Men's Dri-Fit Round Neck T-Shirt Combo - Pack of 3 (723),FTX,499,3.9,50,Comfort and Style.This multi purpose T-shirt is made with Dry fit material with sweat-absorbent technology. Trendy & long lasting colour and positional prints to give edge to your wardrobe. Well defined fit takes shape of your body keeping the comfort of a casual wear intact. Can be used as Sports-Active-Casual wear. Can pair this with Denim-Tracks-Shorts.,Mens-wear
28,Men T-Shirt,Puma,"1,029",No reviews,,"PRODUCT STORY: Serve bold sporty looks and effortless streetstyle all at once with the Summer Graphic Tee. The rubber print design sits loud and proud on the chest, while the flattering crew neck and simple silhouette provide that laid-back look. Design elements like the raglan sleeves increase the comfort by enhancing your freedom of movement. The perfect sportstyle essential to head into this summer season.DETAILS Regular fit Ribbed crew neck Raglan sleeves for freedom of movement Graphic rubber print with PUMA Wordmark at chest 100% Cotton",Mens-wear
29,Men's Regular Fit T-Shirt,Levi's,489,4.1,96,Our t-shirts and denim were made for each other. Our collection of graphic tees; vintage-inspired and modern styles to wear with your favourite denim are made with soft jersey for extra comfort.,Mens-wear
30,Men's Printed T-Shirt,United Colors of Beneton,199,3.4,41,"United colors of benetton t-shirt for men's, voting tees fabric used 100% cotton fit type regular fit pattern type printed sleeve type short sleeve neck/ collar round neck.",Mens-wear
31,Men's Regular Fit T-Shirt,Puma,899,4.4,45,"PRODUCT STORY Fit for a true fan, this street-cool vintage tee features a full body graphic emblazoned across the front depicting abstract detailing of the iconic BMW E24 635 CSI. A bold '86 print and BMW M Motorsport branding completes the retro vibe. FEATURES & BENEFITS BCI: By buying cotton products from PUMA, you’re supporting more sustainable cotton farming through the Better Cotton Initiative. Learn more at DETAILS Regular fitCrew neckFull body front graphicBMW Propeller badge on left sleeveBMW M Motorsport logo on back neckPUMA Cat Logo print on right sleeve100% Cotton",Mens-wear
32,Men's Regular Fit T-Shirt,Adidas,699,3.8,271,"Adidas sells a range of clothing items, varying from men's and women's t-shirts, jackets, hoodies, pants and leggings. The adidas brand offers apparel for every sport, every fashion, every style, whether you are an athlete or fashionista. Fit:regular | logo execution & placement:embroidered | logo execution & placement:small adidas logo on left side chest",Mens-wear
33,"Regular Fit 100% Cotton Bio-Washed Casual Polo T-Shirts for Men�s (Grey,Black)",V3Squared,432,3.8,"1,699",,Mens-wear
34,Apex Men's Round Neck Half Sleeves Dry Fit Gym Sports T-Shirt,FUAARK,664,3.9,84,,Mens-wear
35,Men T-Shirt,Allen Solly,579,3.6,9,Classic Chest brand carrier CASUAL T - SHIRT,Mens-wear
36,Men's Regular Fit T-Shirt,Arrow,479,3.7,7,"Lift up your rotation of casuals with this T-shirt from Arrow. Made from airy knit fabric, it's put up together with a henley neckline and short sleeves. Team yours with rolled-up denims and sneakers.",Mens-wear
37,Men's Slim T-Shirt,Jack & Jones,747,3.6,304,,Mens-wear
38,Men's 3/4 Sleeves Hip hop t Shirt,clafoutis,289,2.7,269,"Lime Fashion offers quality casual wear tshirt in the widest variety which makes it easy to choose, at prices that are easy-to-reach and excellent service support which makes shopping easy to enjoy. Lime Fashion t shirts are made of premium cotton bio-washed fabrics to ensure best quality and great comfort. Lime Fashion keeps inventing to help you keep inventing exciting new experiences in your life.",Mens-wear
39,Men T-Shirt,Levi's,699,3.8,235,Our t-shirts and denim were made for each other. Our collection of graphic tees; vintage-inspired and modern styles to wear with your favorite jeans are made with soft jersey for extra comfort.,Mens-wear
40,Men's Gym Regular Fit Full Sleeves T-Shirt,CHKOKKO,349,3.8,"2,199",,Mens-wear
41,Men's Slim T-Shirt,LAWMAN PG3,219,3.7,116,"Lawman Pg3 is definitely for someone with a unique sense of style and a refreshing new outlook towards life. A classic range of apparel for the modern, uber-cool man, Lawman Pg3 is known for redefining corporate fashion in India, the coolest possible way.",Mens-wear
42,Ronaldo 7 Home Football Jersey Halfsleeve 2023 with Shorts for Men and Boys,Generic,445,5.0,1,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
43,"Girl’s Plain T-Shirt | Cotton Half Sleeves, Round Neck T-Shirts | Regular Slim Fit Solid Ultra Soft T Shirts | Casual Smart Look | Tees for Kids - Pack of 1",Custom Dots,295,4.0,44,"Girls Plain TshirtGirls Plain TshirtCustom Dots kids T-shirt is made of cotton fabric which makes the T-shirts breathable and soft on the skin. This makes them ideal for all-day wear.Neck and Sleeve: Round necks are synonyms of comfort. The round neck of this t-shirt dress is neither too high, nor too low. It fits perfectly, giving a very chic look. The sleeves are half, which ensures the movability of your arm. This super comfortable T-Shirt by Custom Dots is a must-have for your little one. Pair it with a casual pair of jeans and comfortable shoes for a playdate.Pattern: Solid, Lightweight dry fit Fabric. Pushes the Sweat from the Body to the fabric surface keeping you dry during all temperatures. Perfect for Daily Wear, summer wear and Sports Wear. Playing the game and other actives, or everyday use. Recommended for all seasons.The t-shirts For Girls are the perfect choice for festivals and casual occasions. 100% Pure Cotton | Fit Type: Regular Fit | Sleeve Type: Half Sleeve | Neck Type: Round Neck | Recommended for all seasons | Pack of 1 t-shirt | before order placed please check the size chart properly.",Mens-wear
44,Ronaldo 7 Football Jersey 2022/23 with Black Shorts (Mens & Boys),Generic,329,New to Amazon,,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
45,India Cricket Team Jersey 2022/23 World Cup (Boys and Mens),Generic,345,2.4,4,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
46,Ronaldo Jersey Football Red with Shorts,Generic,425,4.5,12,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
47,Men's V Neck Cotton Tshirt,VIMAL JONNEY,249,3.5,736,,Mens-wear
48,Men's Regular Fit Cotton Blend Full Sleeve T-Shirt,LEOTUDE,294,3.6,"1,269","Leotude, A Style For Every Story, introducing the colorful trendy texture of fashion for all generations in extreme fashionable wardrobe collection",Mens-wear
49,Men Polo Shirt,Amazon Brand - Symbol,466.,3.7,992,"An Amazon brand - Symbol is built on the pillars of quality, reliability and affordability to offer you lifestyle essentials that never go out of fashion. A favorite season after season, Symbol’s everyday polo in our signature fit are a definition of style meets comfort. Crafted in quality cotton blend fabric, our Polo’s are soft yet durable, and come in a wide assortment of pattern and colors to match your personal style. Sport it with one of Symbol’s classic chino or denims for a minimal yet stylish look.",Mens-wear
50,Men's Regular Fit T-Shirt,Jack & Jones,350,No reviews,,Jack & Jones Men Solid 65% Cotton 35% Polyester Regular Fit Grey T-shirt,Mens-wear
51,Men's Slim Fit T-Shirt,U.S. POLO ASSN.,"1,379",No reviews,,"HALF SLEEVE POLO, M",Mens-wear
52,Men Men's T-Shirts & Polos,U.S. POLO ASSN.,489,4.0,5,U.S. POLO ASSN. SLIM HALF SLEEVE ROUND NECK T SHIRTS ( USTSHS1366_S_BLACK ),Mens-wear
53,Men's Dark Green Printed Slim Fit Cotton T-Shirt,Urbano Fashion,359,3.8,432,"Look your stylish best in this trendy new design of men's dark green printed half sleeve round neck t-shirt from the latest collection of Urbano Fashion. The youthful & fashionable printed design, high-quality & soft 100% cotton fabric, custom fit make it a must have for your wardrobe. Pair this in-vogue all-over printed t-shirt with any light shade of Urbano Fashion jeans or shorts for a fabulous casual look, and never go out of style! So go ahead, stand apart from the crowd and create your own trends. And follow no one else but yourself.",Mens-wear
54,US82 Men's Super Combed Cotton Rich Printed Round Neck Full Sleeve T-Shirt (Colors & Prints May Vary),Jockey,799,4.0,1,"Every piece in the USA Originals Collection is a tribute to Americana. This range is designed for optimum comfort with signature American styling, the right fit for a confident free-spirit.",Mens-wear
55,Men Polo Neck Full Sleeve Sports Gym Jersey T-Shirt,Campus Sutra,364,4.2,18,,Mens-wear
56,Men's Polo T-Shirt Suitable for Summer,Mijoons,649,New to Amazon,,"The Quintessential Polo T-shirt for Men brought to you by Mijoons. High quality of 100% Staple Cotton, Bio-washed to remove fuzz and pilling from the fabric surface that gives the fabric a Softer and Smoother feel along with a Superior Color Brightness.",Mens-wear
57,Men's Cotton Striped Polo Neck T-Shirt,LONDON CREATION,799,No reviews,,"""London Creation brings fashion-forward power dressing to today's multi-faceted professional's wardrobe. Perfect for the boardroom and beyond. Prep up your loungewear rotation with this collar-block T-Shirt from London Creation. keep print in focus by teaming with solid separates, perfect for your everyday use. Thankyou For Being Part of LONDON CREATION Family.""",Mens-wear
58,BTS : Chibi | Pure Cotton White,KoreanKulture,449,New to Amazon,,"Introducing our BTS-themed pure cotton t-shirt, perfect for fans of the popular Kpop group! Made with high-quality, soft and breathable cotton, this t-shirt is both comfortable and stylish. Featuring a bold graphic design inspired by BTS, this t-shirt showcases all seven members of the group - RM, Jin, Suga, J-Hope, Jimin, V, and Jungkook. Each member is displayed in vibrant colors, making it a must-have for any true BTS fan. Whether you're attending a BTS concert or just want to show your love for the group, this t-shirt is the perfect way to do it. It's versatile enough to wear with jeans, shorts, or even a skirt, and the comfortable fit ensures you'll stay cool and comfortable all day long. So why wait? Show your support for BTS and add this must-have t-shirt to your collection today!",Mens-wear
59,BTS : MAP of Soul | Pure Cotton Tshirt White | Half Sleeves | Regular Fit,KoreanKulture,449,New to Amazon,,"Calling all BTS ARMY members who can't get enough of ""Map of the Soul"" - we've got the perfect addition to your collection! Our ""Map of the Soul"" themed pure cotton t-shirt is the ultimate way to show your love for the iconic album and the talented members of BTS. Made from high-quality cotton, this t-shirt is soft, breathable, and perfect for wearing all day long. The striking graphic design is inspired by the album artwork, featuring bold, eye-catching colors and intricate details that pay homage to the album's themes and concepts. This ""Map of the Soul"" t-shirt is a must-have for any dedicated BTS fan, and is versatile enough to wear with any outfit. The comfortable fit and premium materials ensure that you'll be able to show off your BTS pride in style, whether you're heading to a concert, meeting up with friends, or just relaxing at home. Don't miss out on the chance to add this essential ""Map of the Soul"" t-shirt to your BTS collection - order now and show your love for one of the most iconic albums in K-pop history!",Mens-wear
60,Regular Fit Half Sleeve Men's T-Shirt,LEOTUDE,294,3.3,"1,865",A Style For Every Story introduing Regular T-shirt for men with color full latest on trend of fashion for all generations in extreme fashionable wardrobe collection.,Mens-wear
61,Graphic T-shirt,The Souled Store,734,4.2,113,"Jobs fill your pockets, adventures fill your soul. Don't just feel wanderlust, indulge in it! The next time you're planning your travels, make sure take this graphic printed tee along with you. It'll add to those beautiful memories.",Mens-wear
62,Men T-Shirt,Jockey,999,4.0,422,Super combed Cotton Rich fabric. StayDry treatment with additional evaporation properties to help you stay dry throughout the day. StayFresh treatment with antimicrobial properties to help you stay fresh throughout the day. Breathable mesh for enhanced cooling. Ribbed round neck prevents sagging. Regular fit. Label free for all day comfort.,Mens-wear
63,Slim Fit T-shirt,Max,199,4.0,43,Men Casual t-shirt.,Mens-wear
64,Regular Fit T-shirt,GRITSTONES,290,4.0,"2,141","Shop from a wide range of Sleeveless T-Shirt from GRITSTONES . Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
65,Men's Stylish Hooded Graphic Printed T-Shirt (White),LEWEL,449,2.8,52,"Step up your Style Quotient by wearing this Casual T-shirt from LEWEL. Team it up with your favourite pair of jeans, denim shorts and sneakers when you head out to work, party, vacation or anything your heart desires. It’s your Life, your Rules and we will be all the way with you in style.",Mens-wear
66,Solid Cotton T-shirt,Pepe Jeans,539,3.7,63,Bright coloured neon slub stretch polo.high density raised logo print detail at chest.bio enzymer softner wash.,Mens-wear
67,Pack Of 2 Cotton T Shirt,COUPLESTUFF.IN,497,3.9,"1,168",,Mens-wear
68,Men T-Shirt,Jack & Jones,861,No reviews,,Jack & Jones Men 65% Cotton 35% Polyester Solid Red Polo Short Sleeve T-Shirt,Mens-wear
69,Men's T-shirts,Reebok,539,5.0,1,"Logo at left chest, Mesh panel at back, Soft hand polyester fabrication, Speedwick wicks sweat away from the body to help you stay cool and dry.",Mens-wear
70,Positivity Sports RCB IPL Jersey 2022-23,Generic,379,New to Amazon,,The Replica Jersey is finally here and here is your chance to represent your favorite team like a true fan! Let everyone around you know that you are part of the pride by donning this jersey!!!,Mens-wear
71,Mens Oversize Black Colored Oversized Tshirt. Mens Drop Shoulder Tshirt. Oversized Tshirt for Mens. Mens Loose Fitting Tshirt.,VIXENLY,389,5.0,1,The Vixenly Round Neck T-shirts for men is a soft everyday wear round neck T-Shirt crafted from cotton-rich fabric. The casual and sporty T-Shirt offers a great fit and all-day comfort The Vixenly brand epitomizes classic style and effortless cool. Vixenly casualwear has become one of the most recognizable garments of clothing in the world - capturing the imagination and loyalty of the people for generations.,Mens-wear
72,Regular Polo Shirt,Levi's,719,4.0,9,"Look stylish and at ease in the soft and comfortable Levi's Polo Tee. Made from premium quality material with a polo collar and short sleeves, this regular fit polo t-shirt has a solid pattern. Match this polo t-shirt with sneakers to add to your laid-back appeal.",Mens-wear
73,Regular Fit Polo Neck Collared,BULLMER,359,3.9,26,"Bullmer T-Shirts makes you a prefect Man. Bullmer premium quality Knitted t-shirt makes you feel more easier and comfort. Amazing Bullmer designer collections makes you look smarter. Wear with love and feel the comfort of Bullmer T-Shirts. All our tshirts are made up of 200 -220 GSM fabrics for high durability and strength. For more cool Half Sleeve & Full Sleeve T-shirts, check out the entire collection of Bullmer brand. Features: * Premium quality stylish designer Tshirts * Export Quality Fabric and passed through all quality checks * 200 GSM with good quality print. * Buy Pack of two tshirts to save shipping charge Wash Care: Machine washes in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low Iron. Don not tumble dry Machine dry not recommended.",Mens-wear
74,Men's Polo,ONN,575,3.9,"1,595",This Navy Melange polo t-shirt from ONN will make the perfect update to your off-duty collection. Made from cotton rich fabric and twill tape reinforcement on neck gives extra comfort through out the day.Available in many attractive colors.,Mens-wear
75,Polo Collar Shirt,AMERICAN CREW,854,4.1,"1,423","Regular Fit Half Sleeve Polo is made of comfortable, Bio Washed cotton-poly Pique fabric, a three-button placket, and ribbed cuffs for a classic look. Fabric Composition - Cotton 60% Poly 40% Blend, Bio Wash Pique Fabric. Pattern - Striped Men’s Polo Tshirt, Rib Collar & Sleeve for Amazing Fit. Classic ""American Crew"" Signature Polo with Logo Embroidery on Chest. “Made In India” by Socially Compliant MSME Factory. All Components Used to make this T-Shirt are Proudly ""Made in India"".",Mens-wear
76,Men T-Shirt,U.S. POLO ASSN.,950,No reviews,,This U.S. Polo Assn. polo shirt from the Citizen Of The World collection is made of cotton blend and adds a dash of colour and sportiness to wardrobe. It is not only comfortable for a day full of activities but also a show-stopper in terms of style. Pair it with denims and a shoulder bag for fun look.,Mens-wear
77,"Family Combo of Holi Tshirts for Entire Family, Unisex Tshirts, Round Neck, Half Sleevs for Adults & Kids (Dryfit) (Assorted Holi Designs)",TrendingTrunks,225,1.0,1,"Holi Dry fit white t-shirt with colourful printing for your Holi. Celebrate Holi with your family while wearing this dry-fit Holi t-shirt. You can also order a minimum of 1 T-shirt. It's not a combo (this). If you want to buy more t-shirts, please add each size to your basket individually before checking out. For family selection, select a size and add it to your shopping cart. You may enter as many quantities as you require. Since this t-shirt is unisex, choose the adult size before choosing the youth size. The first sizes are for children, followed by sizes for adults. Thus, choose small for children and large for adults. If a couple just needs two T-shirts, choose the big sizes. If a couple and children are also necessary",Mens-wear
78,All Over Printed Cotton Tshirt,Jump Cuts,237,3.3,310,"Give your casual outfit an uber-cool update with this cotton tshirt from Jump Cuts, to head out for a soiree in style. Minimally fashionable and super rich in comfort, this 100% cotton tshirt can be worn perfectly with beige chinos and a pair of sneakers",Mens-wear
79,"Speedo Short Sleeve Sun Top For Male (Size: 40,Color: Oxid Grey/Black)",Speedo,"1,149",3.7,58,Sleek and stylish short sleeve sun top in classic colours. The slim ﬁt and short sleeve provides great comfort and coverage for any weather which makes it perfect for outdoor training. This sun top features a contrast coloured speedo boom logo in the centre giving a premium ﬁnish.,Mens-wear
80,"Oversize Loose Fit, Drop Shoulder, Baggy Fit, Round Neck White Printed Half Sleeve T-Shirt for Men/Boys",Veirdo,349,3.9,15,,Mens-wear
81,Men T-Shirt,Puma,699,5.0,1,"PRODUCT STORY: Entice style & enigma wearing the PUMA Logo Men's T-Shirt to stand out of the style game DETAILSFit Type- Regular fit Short Sleeves for elevated look movement Stylish band collar PUMA Cat Logo print at the chest,Logo at the back.",Mens-wear
82,Compression Swimming Tshirt Full Sleevs for Men,NEVER LOSE,324,New to Amazon,,"No matter you're an avid outdoor runner, cyclist,basketball football player, an indoor weightlifter, CrossFit enthusiast,or a new trainer someone who want to start a new adventure for a better body shape,you need one baleaf compresion shirt .The tight fitting and strong elasticity compress your muscle tissues ,prevents chaffing and reduce the potential muscel injuiries,the breathable tech fabric wicks sweat away to keep you cool and dry and stay in good training status so you can perform your best.NEVER LOSE,Toward Better Workout.",Mens-wear
83,Mens Plus Size T-Shirt,VAISHVIK,649,3.5,2,,Mens-wear
84,Solid Round Neck T-shirt,TQH,299,3.5,9,,Mens-wear
85,Regular Polo Shirt,Levi's,839,3.9,13,"Give your off-duty attire a lift by wearing the stylish and relaxed Levi's Polo Tee. Made from premium quality material with a polo collar and short sleeves, this regular fit polo t-shirt has a solid pattern. Complement this polo t-shirt with your favourite jeans for a dressed down look.",Mens-wear
86,"Unisex-Adult FOOTIE 3P UNISEX, blue red grey, 39/42 (92965907)",Puma,599,4.3,3,Puma FOOTIE 3P UNISEX,Mens-wear
87,"Men's Vroom Panda Printed 100% Cotton T-Shirt - Regular Fit, Round Neck, Half Sleeves",Bewakoof,359,3.8,13,"For those seeking comfort, get your hands on this amazing T-Shirt by Bewakoof. Style it with a pair of jeans and white sneakers .",Mens-wear
88,Camouflage Printed Tshirt,LEOTUDE,294,3.8,173,This Men's T-Shirt from Leotude is completely cool and comfortable and its best for daily use or for college.,Mens-wear
89,Slim Fit T-shirt,Maniac,279,4.0,349,,Mens-wear
90,Swimming T Shirt,NEVER LOSE,398,3.5,129,"No matter you're an avid outdoor runner, cyclist,basketball football player, an indoor weightlifter, CrossFit enthusiast,or a new trainer someone who want to start a new adventure for a better body shape,you need one baleaf compresion shirt .The tight fitting and strong elasticity compress your muscle tissues ,prevents chaffing and reduce the potential muscel injuiries,the breathable tech fabric wicks sweat away to keep you cool and dry and stay in good training status so you can perform your best.NEVER LOSE Toward Better Workout",Mens-wear
91,Men Multicolored Printed Oversized T-Shirts,The Souled Store,"1,049",4.4,29,,Mens-wear
92,Men's Sleeveless Vest,Prime Plus,299,3.0,4,,Mens-wear
93,Men's Regular Fit Half Sleeve Polo T-Shirt,LEOTUDE,294,3.4,59,A Style For Every Story introduing Regular T-shirt for men with color full latest on trend of fashion for all generations in extreme fashionable wardrobe collection.,Mens-wear
94,Slim T-shirt,Wrangler,394.,3.5,9,Wrangler Polo Tees Striper,Mens-wear
95,Regular Polo Shirt,Levi's,630,3.6,67,Construct an easy-going look in this red polo t-shirt from Levi's. Your skin will love the feel of this regular fit polo t-shirt as it is fashioned using cotton fabric. It has a classic polo collar and short sleeves. This is an easy pick whenever you are in the mood for a comfortable casual wear that does not compromise on style as it can be teamed up with any dark jeans.,Mens-wear
96,Regular Polo Shirt,Levi's,840,3.9,45,"Soak up the summer sun wearing the comfortable and breathable Levi's Polo Tee. Made from premium quality material with a polo collar and short sleeves, this regular fit polo t-shirt has a striped pattern. Complement this polo t-shirt with your favourite jeans for a dressed down look.",Mens-wear
97,Men Colorblock Printed T-shirt,Campus Sutra,499,3.9,23,,Mens-wear
