,title,brand,price,rating,reviewCount,description,categories
10,Fashionury Shockproof Crystal Clear Mi Poco F4 5G Back Cover Case | 360 Degree Protection | Protective Design | Transparent Back Cover Case for Mi Poco F4 5G (Black Bumper),,149,3.9,36,"DISCLAIMER: Compatible with Mi Poco F4 5GTPU+PC(Acrylic Hard Cover) - The back case made of TPU and acrylic hard cover.TPU can protect corner guard of your Phone better and acrylic hard cover can display the original beauty of the phone.CAMERA PROTECTION - Raised bezels lift camera off flat surfaces, thus protecting the camera from scratches, scuff marks and accidentsPERFECT CUT-OUTS - Full access to user interface, camera lens, headphone jack, speakerphone and microphone. Allows charging without removing the caseRAISED LIP FOR SCREEN PROTECTION - This Back Case is designed and tested to be compatible with most screen protectors and also supports bilateral wireless charging.",Electronic_accesories
11,"UBON Travelking PB-X90, 20000mAH Li-Polymer 12W Power Bank with 2.4A inbuilt 3 in 1 Type-C, V8 & Lightning Cables & Mobile Stand, Proudly Made in India, Universal Compatibility (Black)",UBON,"2,493",4.0,303,"Wide Compatibility:- This Powerbank for Smartphones, Tablets, Power Banks, Bluetooth Headphones, Bluetooth Speakers, Camera, MP3/MP4 Players. It carries an extensive capacity to charge your mobile 50% in as quickly as 30 minutes on average.Ports Types :- Micro USB/Type-C/IPH, Charge multiple devices at the same time with this powerbank.Power Backeup:- 20000mAh Lithium Polymer power capacity allows you to efficiently charge your devices multiple times.Certified Safe: This is certified smart charger that guarantees to meet the highest safety standards. Over Temperature Protection | Over Volatage Protection | Overcharging Charging Protection | Intelligent Power Output.Design:- Sleek and stylish supremely modish and handy design makes it a style statement while its compact body makes it extremely travel-friendly at the same time.What's in the box:- 1 x Ubon Power Bank, 1 x Charging cable with safety packing.",Electronic_accesories
12,Lapcare LHOBTS5805 4-Cell 14.8V 2000mAh Laptop Battery for HP HS04 (Black),Lapcare,"1,599",4.0,170,Compatible Parts Number 807611-131 807611-141 807611-221 807611-241 807611-251 807611-421 807611-831 807612-131 807612-141 807612-221 807612-241 807612-251 807612-421 807612-422 807612-831 807956-001 807957-001 843532-851 843533-851 HS03 HS03031-CL HS04 HS04041 HS04041-CL HSTNN-DB7I HSTNN-LB6U HSTNN-LB6V HSTNN-PB6S HSTNN-PB6T M2Q95AA#ABA M2Q95AA N2L85AA#ABB N2L85AA TPN-C125 TPN-C126 TPN-I119 TPN-I120Compatible with HP Pavilion 15-BA013NF 15-BA013NG 15-BA013NS 15-BA013NT 15-BA013NV 15-BA013UR 15-BA014 15-BA014AU 15-BA014AX 15-BA014CY 15-BA014DS 15-BA014NF 15-BA014NG 15-BA014NL 15-BA014NR 15-BA014NT 15-BA014NV 15-BA014WM 15-BA015 15-BA015AU 15-BA015AX 15-BA015CY 15-BA015DS 15-BA015NA 15-BA015ND 15-BA015NF 15-BA015NG 15-BA015NS 15-BA015NV 15-BA015UR 15-BA015WM 15-BA016 15-BA016AU 15-BA016AX 15-BA016CY 15-BA016DS 15-BA016NA 15-BA016NF 15-BA016NG 15-BA016NL 15-BA016NO 15-BA016NRIf your laptop's model is not in the list please contact seller to validate compatibility before placing the order.Compatible with HP Pavilion 15-BA009NO 15-BA009NS 15-BA009NT 15-BA009NZ 15-BA009UR 15-BA010 15-BA010AU 15-BA010AX 15-BA010CA 15-BA010CY 15-BA010DS 15-BA010NA 15-BA010NG 15-BA010NH 15-BA010NO 15-BA010NR 15-BA010NS 15-BA010NT 15-BA010NV 15-BA011 15-BA011AU 15-BA011CY 15-BA011DS 15-BA011NF 15-BA011NG 15-BA011NH 15-BA011NL 15-BA011NR 15-BA011NS 15-BA011NT 15-BA011NV 15-BA012 15-BA012CY 15-BA012DS 15-BA012NF 15-BA012NG 15-BA012NO 15-BA013 15-BA013AU 15-BA013CL 15-BA013CY 15-BA013DSCompatible with HP Pavilion 15-BA016NS 15-BA016NV 15-BA016NW 15-BA016UR 15-BA017 15-BA017AU 15-BA017AX 15-BA017CL 15-BA017CY 15-BA017DS 15-BA017NF 15-BA017NG 15-BA017NO 15-BA017NS 15-BA017NV 15-BA017UR 15-BA018 15-BA018AX 15-BA018CY 15-BA018DS 15-BA018NF 15-BA018NG 15-BA018NO 15-BA018NS 15-BA018NV 15-BA018WM 15-BA019 15-BA019AX 15-BA019CY 15-BA019NA 15-BA019NF 15-BA019NG 15-BA019NL 15-BA019NR 15-BA019NS 15-BA019NV 15-BA019UR 15-BA020 15-BA020AU 15-BA020AX 15-BA020CA 15-BA020CY,Electronic_accesories
13,"SONATA GOLD Series LCD Writing Tablet, 8.5"" Inch Writing Tablet Rewritable Screen, Drawing, Playing, Handwriting,Best Gift for Kids & Adults[One Year warrenty], Gold",SONATA GOLD,250,4.6,403,"Toys and Games Portable Ruff Pad E-Writer, 8.5 inch LCD Display;One-touch Erase Button : Tablet displays your notes until you erase them with the touch of a button.One-touch button erases notes instantly.Pressure-sensitive screen lets you create thick and thin lines. Durable case and recessed screen are safe for school, travel and home use.Tablet displays your notes until you erase them with the touch of a button, One-touch button erases notes instantly.Best Birthday Gift For Kids. Color may vary as per AvailabilityIncluded Components: Cable;Mounting Type: Embedded;Material Type: Sg Slate",Electronic_accesories
14,"Kapa Soft Fabric & Leather Hybrid Protective Case Cover for Vivo V25 PRO (5G) (Black,Blue)",KAPA,299,3.1,28,"✅【Perfectly Compatible】 Back Cover Case For Vivo V25 PRO (5G)✅ [Soft Fabric & PU Material ] : Made from Soft Fabric on the Back which gives premium look and better grip to phone . Lower Part is made from PU leather , provides Fabulous contrast look and premium feel to phone✅ [Hybrid Protection]: Combining a hard PC back, a Soft TPU frame and shock-absorbent corners, this hybrid case provides comprehensive protection without sacrificing clarity.✅ [Camera & Screen Protection]: Raised edges help prevent your Phone's screen and camera from rubbing against flat surfaces and getting scratched.✅ [360 protection] : Covers each and every corner of phone , providing complete protection",Electronic_accesories
15,PHONOKART ADAM Plus Charger with Micro Cable,Phonokart,278,No reviews,,12 Watts(2.4 Amps) Charger with Cable,Electronic_accesories
16,Ferilinso [6-in-1 for Apple iPhone 14 & 13 Screen Protector Guard Accessories 3 Pack 9H Tempered Glass 3 Pack HD Camera Lens Protector Cover Protection Case Friendly mounting Frame,Ferilinso,"1,062",4.5,"3,375","❤️Cost-effective All-round Protection: Committed to providing one-stop purchase experience, no need spend more on other accessories. The Ferilinso 6-in-1 bundle includes: [3ⅩGlass Screen Protector for iPhone 14 & iPhone 13] [3ⅩCamera Protector for iPhone 14 & iPhone 13] [1Ⅹfull set of installation tools, Includes mounting frame and cleaning kit]Military-grade shatterproof: Glass by Ferilinso is glass adopts the same glass that is generally used in military and government areas, High quality materials combined with German-engineered technology, with extraordinary strength. (Awarded SGS Certification) Its hardness is much higher than other products on the market. Your screen is certified to survive even 10Ft drop to hard ground. What a remarkable achievement!Reinforced edge & Original touch: Heat treatment technology enhances the toughness of each edge, Provides edge-to-edge invisible protection for the entire iPhone 14 & iPhone 13 screen with no adverse effects. Maintains the classic look of your beloved Phone while providing full and lasting protection. Hydrophobic coating on top effectively reduces fingerprints and smudges by 98%, so your fingertips enjoy a smooth feel with every swipe.Camera Protector & Case-Friendly: Ferilinso camera protector made of 9H glass effectively protect entire lens from drops, scratches, other accidents and not easy to fall off. Special designed Black circle compatible night shooting function, brings you the original of beauty to every photo and video. This camera and screen protector designed to be compatible with most cases. Extra slight space around the bezel allows your case to wrap around the edge of your device without any interference.Face ID Compatible and Easy To Install: Precisely cut for the iPhone 14 & iPhone 13 6.1 inch, this tempered glass does not interfere with the Face ID feature. Comes with precision installation frame and complete cleaning kit, made the install very easy. We are committed to providing good service to every customer, whatever problems, You can send us information through Amazon's Message Center, we will provide you with satisfactory service within 24 hours.",Electronic_accesories
17,RGY [1-Pack] Ola S1 And Ola S1 Pro Screen Protector 9H Hardness Touch Screen Guard For Ola S1 And Ola S1 Pro Accessory - Glossy,RGY,225,5.0,14,"☑️ Precise Fitted For Ola S1 | Ola S1 Air | Ola S1 Pro EV Scooter☑️ Not reduce the visibility of the screen, but keep your touchscreen brand-new. Does not interfere with the sensitivity of the touch screen or reboot your system, it provides a glossy feeling for your screen instead.☑️ HD Clear SMOOTH Touch：so easy to clean, just gentle wipe. Ultra thin, Ultra clear, made with polished, rounded edges and provide 99.99 percent HD clarity and touch accuracy.☑️ 0.26mm thickness makes your screen smooth and clear. 6-layer coatings of the protector can reduce oil left from your fingerprints and provides smoothness to the screen.☑️ Protective hydrophobic and oleophobic coating protects your screen from fingerprint marks and liquid residue. Also comes standard with a fully loaded kit for a quick and easy installation experience.",Electronic_accesories
18,Winble Back Cover For Redmi Note 10 Pro Max/ Redmi note 10 pro ( Silicone|Blue ),Winble,251,4.1,"4,084","Compatible device :Back Case Cover For Redmi Note 10 Pro / Note 10 Pro Max OnlyCOMPLETE ACCESS: The Case features precision cut outs & buttons which provide seamless & easy access to all Buttons, Ports, Camera, Speakers & Microphone.SLEEK PROTECTION: This Slim, Light & Sturdy Silicone cover has an Ultra-Thin dual-layer construction which protects the phone from all 4 sides from scratches, smudges, stains & bumps while ensuring that your phone stays as good as new, for a long timeMATTE FINISH: Matte finish smooth feeling in hands. Made from high Quality Polycarbonate and Rubber Material Easy to install and remove from your mobile with hands.SLIM DESIGN: This Slim Fit Cover is designed with Advanced Dual-Layer Technology to provide necessary protection while keeping Itself slim and light",Electronic_accesories
19,YANTRALAY SCHOOL OF GADGETS Universal 360° Rotating Vertical Mobile Tripod Monopod Mount Supports Width Upto 2.3-4.1 Inches Smartphones,YANTRALAY SCHOOL OF GADGETS,199,4.2,"1,391","Sturdy Construction: Made of high quality plastic and soft protective rubber for better holding your phone firmly while protecting it.Width adjustable & 1/4"" Screw Thread: Width can be adjusted from 2.8 to 4.1 Inches. Attachable to any regular sized tripod, monopod and smartphone with standard 1/4"" screw thread at the bottom.Convenient to carry: Small and compact enough that you can fit it in your pocketMultiple mounting locations meet your various needs360 degree rotating phone holder for portrait mode (vertical) or landscape mode (horizontal)",Electronic_accesories
