,title,brand,price,rating,reviewCount,description,categories
22,Women's High Rise Cotton Jeans,KOTTY,699,3.7,"3,039","Finished with a classic styling and cool, these kotty flared cotton Lycra jeans will certainly see you season after season.these high rise jeans are extremely comfortable to wear.",Women-western-wear
23,Western Dresses for Women | Short A-Line Dress for Girls | Maxi Dress for Women,Leriya Fashion,269,3.7,330,,Women-western-wear
24,Women Printed Drop-Shoulder Sleeves Oversized Pure Cotton T-Shirt,KSHS,399,3.9,15,"This t-shirt is a round neck with Typography print, when you will wear it you will feel more comfortable and stylish.",Women-western-wear
25,"Women's Chiffon Western Dress(Sky Blue) Dress for Women, Dress",KERI PERRY,745,4.2,63,,Women-western-wear
26,Womens Solid Polyester Blend Cherry Maroon Trousers,KOTTY,399,3.5,79,,Women-western-wear
27,Women's Relaxed Fit Cotton Jeans,KOTTY,699,3.5,428,"Finished with a classic styling and cool, these kotty flared cotton Lycra jeans will certainly see you season after season.these high rise jeans are extremely comfortable to wear.",Women-western-wear
28,Women's Flared Jeans,AKA CHIC,599,3.9,"2,570","Stylish & well fitted akachic women denim created in premium denim fabric, apt for casual, evening & weekend wear.",Women-western-wear
29,Oversized T-Shirt for Women,CALM DOWN,345,5.0,1,Trendy oversized T-shirt for Women from Calm Down. This T-shirt is usual loose fit which is comfortable & looks fashionable.,Women-western-wear
30,by Nykaa Cotton Stretchable Cycling Shorts for Women (Shorties/Underskirt Shorts) - NYP083,NYKD,299,4.1,972,"Designed for ultimate comfort, these cycling shorts are your go-to for wearing under your skirts and dresses Soft Stretch Shorts: High-quality cotton with a hint of stretch provides all-day comfort. Breathable wicking fabric is perfect for workouts. Gusseted crotch offers maximum freedom of movement. No Rolling Up Legs: Long inseam stops chafing of the thighs and reduces pains and irritations. It prevents collection of sweat allows free thigh movement. No Rolling Down Waistband: Wide and concealed waistband stays in place. Perfect for gym, yoga, biking, running, or sleeping, and going about your daily activities. Care Instructions: Wash Below 40 degrees celsius, do not bleach, do not tumble dry, do not iron, do not dry clean, hand wash allowed, wash dark colours separately",Women-western-wear
31,Digital Printed Top,SIRIL,249,4.0,"1,220",,Women-western-wear
32,Women's Cotton Mid Waist Cycling Shorts with Inner Elastic,Clovia,259,3.9,480,"Clovia is a full stack lingerie brand, which controls every part of its supply chain from what we call as mind-to- wardrobe. We design in-house, hand-pick our raw-materials and manufacture in controlled exclusive facilities, ensuring 4-levels of quality controls and we sell through a host of sale channels.",Women-western-wear
33,Women's Cottonblend Oversized Half Sleeve Printed T-Shirts (Color: Neon),LEOTUDE,309,3.7,239,,Women-western-wear
34,Women's Pants,Lyra,499,4.0,"4,644","Shop from a wide range of Pants from Lyra. Perfect for your everyday use, you could pair it with a stylish t-shirt or shirt to complete the look.",Women-western-wear
35,Women Leggings,Rupa,230,4.1,48,Soft-lined is the first brand in the leggings category to design and create products that revolve around the 'moods' Of the user. It recognizes that today's liberated and open-minded women are no longer shy about hiding their emotions. Available in an dazzling array of 99 colours they match almost every possible mood. Softline's leggings come with their proprietary 4D stretch technology.,Women-western-wear
36,Women Shorts,Jockey,215,4.2,"11,286",Super combed Cotton Elastane stretch fabric. Exposed ultrasoft and durable waistband. Mid waist rise with full rear coverage. Label free for all day comfort.,Women-western-wear
37,FS1 Belt For Women (Most Trending) 31W x 34L (Black),Generic,349,4.0,339,"Belt from FS1 , which touch comfortable, and looks nice, can make you become charming and attractive in your daily life or the party. You can use them in many occasions such as festivals, school activities, clubs, home, weddings, bar, anniversary, vacation, office, birthday party and so on, and also proper for you to share with your friends as a gift. Share Text: Catalog Name:*Fancy Latest Women Belts* Material: Synthetic Pattern: Suggest a change",Women-western-wear
38,Womens Solid Polyester Blend Trousers,EIMEAR,399,4.2,46,,Women-western-wear
39,Women's Cotton Lycra Jeans,KOTTY,699,3.7,825,"Shop from a wide range of Jeans from KOTTY. Perfect for your everyday use, you could pair it with a stylish t-shirt or shirt to complete the look.",Women-western-wear
40,Cotton Printed Kurta Set,ANNI DESIGNER,679,3.7,"2,609",ANNI DESIGNER Women's Cotton Blend Printed Straight Kurta with Pant & Dupatta (Itta STY Blue _3XL_Blue_XXX-Large),Women-western-wear
41,Polyester A-line Dress,Harpa,482,4.0,"12,372",The black polyester georgette dress with large red florals all over ends just above the knee and has a crew neck detail with a v keyhole. The a-line dress has a center front panel and long sleeves with gathers at shoulder. It is best worn with black pumps for a casual day out.,Women-western-wear
42,"Women's Can Can Skirts | Hoop Less Underskirt Petticoat | Wedding Lahenga Crinoline | Volume Extension for Lehenga, Gown and Skirt | Free Size Waist with Adjustable Length",Shivgami Creation,899,3.9,17,,Women-western-wear
43,Casual Puff Sleeves Ruffled Top,Wedani,299,3.3,"1,229",,Women-western-wear
44,Women's & Girls' Solid Split Hem Flare Leg Pants Trouser,Aahwan,499,4.0,15,,Women-western-wear
45,Fashfun Women's Co-ord Set (Red Animal Printed Crepe Crop Shirt & Elasticated Waist Pant Set),Serein,625,3.5,146,,Women-western-wear
46,Oversize Cottonblend Half Sleeve T-Shirts for Women (Color: Red),LEOTUDE,309,3.6,23,A Style For Every Story introduing Regular T-shirt for men with color full latest on trend of fashion for all generations in extreme fashionable wardrobe collection.,Women-western-wear
47,Women's Cotton Above Knee Length A-Line Indo Western Dress,ishin,999,3.8,510,"White Embroidered A-Line Dress, has Tie-Up Neck, Three Quarter Bell Sleeves, Flared hem, has No Slits",Women-western-wear
48,Fashfun Women's Co-ord Set (Red Animal Printed Crepe Crop Shirt & Elasticated Waist Pant Set),Serein,625,3.5,146,,Women-western-wear
49,Oversize Cottonblend Half Sleeve T-Shirts for Women (Color: Red),LEOTUDE,309,3.6,23,A Style For Every Story introduing Regular T-shirt for men with color full latest on trend of fashion for all generations in extreme fashionable wardrobe collection.,Women-western-wear
50,Crop Top for Women||Tops for Women||Trendy New Top||Black Crop Top for Women||Crop Shirt for Women||Tops for Women Stylish Latest||Western Tops for Women||Crop Shirts (Crop-Shirt-5059),TOPLOT,298,4.4,36,"DISCLAIMER: The images shown are for representational purposes only. Please note that the colour of the product may slightly vary in comparison to the picture shown on the website due to various reasons which may include different lighting and devices during photo-shoot and also the colour settings and resolution of your own monitor screen. It is also important to note that we thrive to bring you the best, but, there may be a little difference in terms of fabric and colour, Wash Care: The Dry clean is recommended.Get ready with your casual look when you put on this outfit",Women-western-wear
51,Women's Puff Sleeve V-Neck Bodycon Casual Mini Dress,Sheetal Associates,379,4.0,370,Fabric Care DRY CLEAN The Sheetal Associates bodycon Western Dress new collection party wear casual looking all looking dress nice fabric make to best deal with customer best shopping deal,Women-western-wear
52,"1 Pcs Women's Leaf Design Metal Adjustable Stylish Ladies Womens Waist Belts kanduro, Women Saree, Western Dress, Long Gown Dresses, Traditional Dress, Gown (Pack of 1, Gold)",SATYAM KRAFT,199,4.2,970,,Women-western-wear
53,Black Women's Yoga Dress Pants Stretchy Work Slacks Business Casual Office Straight Leg/Boot-Cut Elastic Waist Regular Fit Trouser Pant (Pant 57),Shasmi,469,3.9,252,"Upgrade your Trousers Collection with these Shasmi boot-cut trouser. Generally, the women's trousers have a narrow pattern these days which is skin fit. However, it is a regular fit having palazzo combination with trousers in a few colour options. Good to go for any outlook from Day to Night, Official to Casual etc. It can be paired as ethnic and western style as well and yes, it will depend what you match as upper wear. it’s a plain High Waist Trouser having a center line in front which makes it self-designed. t’s a regular fit trouser for women in vogue and very light in weight to spread the charm always. Having Stretch will ease a size loose or tighten up and can be paired up with almost everything such as Shirt, Top, crop top, Kutri, officially, casually, parties, small functions etc. and as per consonance.",Women-western-wear
54,Slub Rayon Western Dresses for Women | Short A-Line Dress for Girls | Midi Dress for Women Dress for Women,OM SAI LATEST CREATION,269,3.7,242,"We are Women's Full Collor Neck Floral Lace Wedding Dress 3/4Sleeve Bridesmaid Evening Party Maxi Dress Notes: This dress has a little see-through because of the sheer fabric, but nude-colored underwear will help you solve the problem. You will have a gorgeous wedding/maternity/daily photoshoot with this beautiful lace dress. You can pair it with your high-heels, boots, or sandals if the dress is long for you, it will be perfect!",Women-western-wear
55,"OversizedPrinted T-Shirt for Women, T-Shirt Combo for Women/Girls (Pack of 2)",SHRIEZ,370,4.1,28,"This pack of 2 T-shirt features a round neck and short sleeves. Made of strechable cotton fabric with 3% Lycra for a soft hand feel and added comfort. A unique design and stiching, enhance subtle styling. Fabric doesn't loose its shape & color even after 1000 washes.",Women-western-wear
56,Women's Plus Size Short Sleeve Deep V Neck Self Belted Casual Peplum Wrap Blouse Top,Leriya Fashion,239,3.4,749,,Women-western-wear
57,Women's & Girl's Solid High Waist Flared Skater Short Mini Skirt,Wedani,159,3.3,24,Party wear Short Mini Skirt,Women-western-wear
58,Plain Solid Rayon Regular Fit Women Formal Shirt,DIMPY GARMENTS,337,2.9,6,"Dimpy Garments presents high quality rayon plain solid shirt with front button closure, regular collar, long sleeve. Size Chart In Inches - Size : S ""Bust 34 Length 22"" Size : M ""Bust 36 Length 23"" Size : L ""Bust 38 Length 24"" Size : XL ""Bust 40 Length 25""",Women-western-wear
59,Full Sleeve Blue Solid Women's Denim Jacket,FUNDAY FASHION,399,3.7,"6,035","Funday Fashion Presents An Exclusive Range Of Denim Jackets For Women. This Beautiful Jacket Bears A Sophisticated Look And It Enhance Regular collar ,full Sleeves, Denim Fabric, Solid Pattern & Closure Button On Front. Add This Jacket To Your Wardrobe And Match It With Different Colors Of Shirts/ T-shirts Or Inners To Enhance The Cool Look.",Women-western-wear
60,Women's Synthetic a-line Knee-Long Dress,RARE,671,4.0,"7,910",A trendy addition to your wardrobe this season comes in the form of this outfit,Women-western-wear
61,Women's Puff Sleeve Sweetheart Neck Bodycon Casual Midi Dress,Sheetal Associates,329,4.0,93,Fabric Care DRY CLEAN The Sheetal Associates bodycon Western Dress new collection party wear casual looking all looking dress nice fabric make to best deal with customer best shopping deal,Women-western-wear
62,Cotton Blend Half Sleeve Oversized Emoji Printed T-Shirts for Women,LEOTUDE,309,4.3,9,This Women's Oversized T-Shirt from Leotude is completely cool and comfortable and its best for daily use or for college.,Women-western-wear
63,Women's Shorties,Jockey,329,4.0,74,"The name Comfies says it all, offering a wide selection of innerwear designed to let you kick back and relax. This range is tailor made for the woman who values comfort over everything else.",Women-western-wear
64,Women Bodycon Green Dress - 5810,DARZI,399,4.6,11,,Women-western-wear
65,"Cotton Half Shirt Blouse Detachable Collar For Women Girls(White, Free Size)",Zibuyu,477,4.3,44,,Women-western-wear
66,Western Dresses for Women | A-Line Knee-Length Dress | Midi Western Dress for Women| Short Dress,GRECIILOOKS,399,3.2,205,"Greciilooks Women's Full Collor Neck Floral Lace Wedding Dress 3/4Sleeve Bridesmaid Evening Party Maxi Dress Notes: This dress has a little see-through because of the sheer fabric, but nude-colored underwear will help you solve the problem. You will have a gorgeous wedding/maternity/daily photoshoot with this beautiful lace dress. You can pair it with your high-heels, boots, or sandals if the dress is long for you, it will be perfect!",Women-western-wear
67,Cotton Blend Tie-Dye Round Neck Half Sleeve Regular Fit Printed T-Shirt for Women & Girls,JUNEBERRY,349,3.9,"4,024","JUNEBERRY is one of the leading Indian online garment brand that offers exclusive range of fashions for Womens & Girls. We provide an ultimate T-shirt fashion meticulously crafted with Cotton fabric and blend. We manufacture T-shirts & Tops, Jackets, Sweatshirt, Co-Ords, Trackpants & Shorts with premium quality fabric for our customers which gives a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from the market.",Women-western-wear
68,Petticoat Tulle Petticoat Crinoline Underskirt Slips for Bridal Wedding Dress Women's Silk Underskirt,TOPPROSPER,749,3.5,42,,Women-western-wear
69,Free Size White Loose Fit Believer Typography Printed 100% Cotton T-Shirt,Veirdo,419,3.8,18,,Women-western-wear
70,Women's Rayon Full Sleeve A-Line Knee-Length Western Dresses for Women or Girls Western Dress,GRECIILOOKS,399,3.6,"2,015","The swing midi dress with good draping will flow nice to show your charming curve, help you gain a lot of compliments. This elastic waist elegant floral long dress definitely could be a great buy as a wedding dress or party dress for women. Not only being an all-match smocked dress women, but also all year round fashion dresses for women 2021 for you must have ! Our ruffled sleeve midi dress for women also can be a maternity dress thanks to the loose comfy A line design. This ladies pleated dress for women casual can be dressed up for date night or dressed down for casual coffee. A stylish v neck ruffled dress can be dressed up for date night or dressed down for casual coffee; Perfect as a casual dress for daily life thanks to the soft material, proving you a wonderful wearing experience; The floral bohemian dresses for women vacation/beach/cocktail and party and even perfect for an office setting; A lightweight fall dress for women 2021 perfectly pair with high heels/boots/sandals and a hat to create a holiday look fashion; The long sleeve and maxi length also can be a winter dress which goes well with warm jacket or woolen coat to fully show your elegance. SKIN-FRIENDLY FABRIC: The boho maxi dresses for women are made of nice lightweight material; A soft and comfortable fabric, which flows with body conture wonderfully; This pleated A-Line dress should be the new trendy fall dresses for women 2021; In keeping with this Vintagehalloween theme, a pleated ditsy floral midi dress is suit for you; A ruffled vintage dress for women maxi also can be a maternity dress thanks to the loose comfy A line design.",Women-western-wear
71,Women T-Shirt,Amazon Brand - Symbol,399,4.2,"25,772","Start every outfit with Symbol's elevated wardrobe basics that are versatile, stylish and compliment your everyday look. This pack of 2 round neck tee comes in soft stretch jersey fabric and essential colors for endless layering possibilities. Made with a premium quality cotton fabric that has elastane and a silken finish wash for a soft handfeel and comfort. Sport this in various ways by combining it with basic jeans to layering under a jacket.",Women-western-wear
72,Oversized Cotton Blend Printed Women's T-Shirts Combo (Pack of 3),LEOTUDE,799,3.2,21,This Women's Oversized fit T-Shirt from Leotude is completely cool and comfortable and its best for daily use or for college.,Women-western-wear
73,"Women's Full Sleeve Top Round Neck Casual Tshirt (Empire4-23"" Inches)",Dream Beauty Fashion,278,3.5,137,,Women-western-wear
74,Women Dress,Harpa,579,3.9,"5,171",Casual Dress,Women-western-wear
75,Cotton Blend Half Sleeve Oversized Back Printed Women's T-Shirt,LEOTUDE,309,3.6,5,This Women's Oversized Back Printed T-Shirt from Leotude is completely cool and comfortable and its best for daily use or for college.,Women-western-wear
76,Square Neck Round Edges Full Sleeve RIBEED TOP for Women,SIGHTBOMB,399,3.5,928,,Women-western-wear
77,AW87 Women's Super Combed Cotton Elastane Stretch Slim Fit Leggings with Ultrasoft Waistband,Jockey,549,4.3,179,"Created with just the right blend of functionality, style, and comfort, the Athleisure Collection is the perfect fit for workouts, travel, or just a relaxing night in. This Style AW87 from Jockey, range is designed for the woman who’s always on the go.",Women-western-wear
78,Women’s Empire Maxi Dress(Lucy-412-416-418-419),PURVAJA,370,3.8,533,"Channeling an elegant look, this dress from Purvaja grabs attention with its all-over look and design which is made of Heavy Imported will keep you comfortable throughout the day, this dress can be clubbed perfectly with a statement clutch and a pair of strappy heels. Dress Fabric: - Heavy Imported With fully Stretchable, Be the prettiest lady in this Finished Empire Dress. Dress regular Length - 50 inch, Package Content: 1 Dress ,Style (Pattern) - Empire Dress, Size:- Select as per your requirement, Fit Type: Regular Fit. It is ideal for Ceremony, Casual, Evening and any Formal function. It can be worn casually in friend's party. It is full stitched dress. Therefore, No any stitching required. You will be a center of attraction in the event once you ware it. The true mystery of excellent fashion and design is revealed with this exotic collection. The Dress fabric makes this Dress easy to drape and carry all day long. All Accessories shown are for styling purpose only. Slight color variation may occur due to photographic reasons.",Women-western-wear
79,Women's Denim Straight Fit Boyfriend Jeans,Nifty,493,3.7,680,Shop from a wide range of collection from Nifty. Our range of bottom wear is made of material that provides breathabilty and comfort to last from day to night.,Women-western-wear
80,Women's Floral Maxi Dress,Bollyclues,469,3.6,"3,947",Refresh your wardrobe with This Maxi from Bollyclues available on Amazon. This A-Line Maxi Dress is a perfect partner for all your ethnic wear needs. You can pair it up with any casual or ethnic bottoms and you're sure to make heads turn.,Women-western-wear
81,Women Top,Leriya Fashion,369,3.3,89,,Women-western-wear
82,Women's Super Combed Cotton Elastane Stretch Slim Fit Capri Pants,Jockey,699,4.3,"5,360",,Women-western-wear
83,Women's & Girl's Round Neck Half Sleeve Ribbed Top,Redamancii,377,3.8,25,"These Aesthetic Tops From Redamancii Are Such a Great Basic to Have in Your Wardrobe For Most Women And Girls, Suitable For Activities Like Running, Walking, Cycling, Yoga, Dancing, Gym Wear, Jogging & Many More. These Redamancii Ribbed Tops For Women Stylish Is Quite Cute For Teen Girls And Young Ladies, Fits The Most Outdoor Or Indoor Activities, Like Sports, Going Out, Holiday, Shopping, Streetwear, Beach, Party, Vacation & Many More and Reveal Your Good Figure. The Close-fitting Design Of These Products Enables It To Manifest Your Body Curve, Making You Confident And Charming When You Wear This. It Comes In Different Colours So You Can Mix And Match With Your Favourite Bottoms. This Compressive 4-way ultra-stretchable Tops For Women Is Featured In Different Types Of Neck and Sleeves Styles. This Can Be Also Considered as a good gift for your wife, girlfriend, mother, daughter. All The Lovely Details Seem To Fall Right Into Place When You're Wearing The Redamancii Slim Fitted Ribbed Tops. Product Colour & Size Disclaimer: - The colour of product may appear slightly different to the product you receive, due to variation on devices used to view our products, such as mobile screens, tablets and desktops and their device’s screens, resolution, colour, tone or any other display settings. This is reproduction of colours on images viewed on different devices may not be precise or accurate. So, it is not possible to guarantee that colours of clothes you receive will be an exact match to the colour of the product you have viewed online because of this, either within an order or in a reorder. If you have any questions about a particular colour or shade, you may contact us prior to ordering for clarification. Product Size Disclaimer :- Please note that due to the nature of the manufacturing process, from time to time product sizing may vary slightly.",Women-western-wear
84,Western Dresses for Women | A-Line Knee-Length Dress | Midi Western Dress for Women| Short Dress,GRECIILOOKS,399,4.0,375,"Greciilooks Women's Full Collor Neck Floral Lace Wedding Dress 3/4Sleeve Bridesmaid Evening Party Maxi Dress Notes: This dress has a little see-through because of the sheer fabric, but nude-colored underwear will help you solve the problem. You will have a gorgeous wedding/maternity/daily photoshoot with this beautiful lace dress. You can pair it with your high-heels, boots, or sandals if the dress is long for you, it will be perfect!",Women-western-wear
85,Women's Regular Fit Leggings,Rupa,399,4.0,395,Soft-lined is the first brand in the leggings category to design and create products that revolve around the 'moods' Of the user. It recognizes that today's liberated and open-minded women are no longer shy about hiding their emotions. Available in an dazzling array of 99 colours they match almost every possible mood. Softline Leggings come with their proprietary 4D stretch technology.,Women-western-wear
86,Dresses for Women White Color Women Dress (537),Lymio,599,3.8,715,"DISCLAIMER: The images shown are for representational purposes only. Please note that the colour of the product may slightly vary in comparison to the picture shown on the website due to various reasons which may include different lighting and devices during photo-shoot and also the colour settings and resolution of your own monitor screen. It is also important to note that we thrive to bring you the best, but, there may be a little difference in terms of fabric and colour, Wash Care: The Dry clean is recommended.",Women-western-wear
87,Women's Regular Knee Length Short Jumpsuit,OM SAI LATEST CREATION,369,3.9,20,,Women-western-wear
88,Women Classic Formal Shirt,Style Quotient,489,3.9,39,CLASSIC SOLID FORMAL SHIRT WITH SPREAD COLLAR AND FULL SLEEVE TO ADD TO YOUR BACK-TO-WORK WARDROBE. PAIR IT WITH TIGHT FIT PANTS AND YOU'RE GOOD TO GO.,Women-western-wear
89,Women's and Girls Round Neck Knee Length Long Tops | Women Dresses Long |Tie-Dye Cotton Blend Casual Drop Shoulder Oversized Long Tops,GRECIILOOKS,298,4.0,16,"We bring you this limited edition Plain Round Neck Long T-shirt for women. This regular-fit T-shirt will keep you at ease all day long, courtesy of the cotton fabric. Simple yet trendy, this T-shirt will go well with jeans and sneakers. This top is designed as per the latest trends and fashioned using quality material. 100% Superior Cotton long T-shirt with enzyme treatment, Breathable fabric which allows air circulation and keeps you cool, We are known to provide the best quality.",Women-western-wear
90,Zoya Creation 3 Layer Hoopless Skirt Slips Crinoline Petticoat Long Underskirt for Wedding Bridal Dress Ball Gown for Party and Ethnic Wear White can can Skirt for Women Free Size,Generic,699,3.3,8,Zoya Creation without Hoop Skirt Slips Crinoline Petticoat Long Underskirt for Wedding Bridal Dress or Party and Ethnic Wear White for Women...Adjustable waistline: The waistline of this can can petticoat skirt is adjustable. Just pull the adjusting rope around the waist to adjust the waist circumference.,Women-western-wear
91,"Women's/Girl's Cotton Lycra Shorts With Lace Trim Cycling Shorts/Safety Shorts/Under Skirt Shorts/Night Shorts, Free Size, (Pack Of 2)",PLUMBURY,599,4.2,598,,Women-western-wear
92,Women Dress,pluss,491,4.0,"1,039",ఈ స్టైలిష్ వెస్ట్రన్ దుస్తులను పొందండి. ఇది నిజంగా సౌకర్యవంతమైన దుస్తులు.Get this stylish western dress. It is truly a comfortable wear.এই স্টাইলিশ ওয়েস্টার্ন পোশাক পান। এটি সত্যিই একটি আরামদায়ক পোশাক.हा स्टायलिश वेस्टर्न ड्रेस मिळवा. हा खरोखर एक आरामदायक पोशाख आहे.ഈ സ്റ്റൈലിഷ് പാശ്ചാത്യ വസ്ത്രം നേടുക. ഇത് ശരിക്കും ഒരു സുഖപ്രദമായ വസ്ത്രമാണ്.இந்த ஸ்டைலான மேற்கத்திய உடையை வாங்குங்கள். இது உண்மையிலேயே ஒரு வசதியான உடையாகும்.इस स्टाइलिश वेस्टर्न ड्रेस को प्राप्त करें। यह वास्तव में एक आरामदायक पहनने है।ಈ ಸೊಗಸಾದ ಪಾಶ್ಚಾತ್ಯ ಉಡುಪನ್ನು ಪಡೆಯಿರಿ. ಇದು ನಿಜವಾಗಿಯೂ ಆರಾಮದಾಯಕ ಉಡುಗೆ.,Women-western-wear
93,Women's Georgette Digital Floral Printed Gown Dress for Women (Gown Dress 35),Shasmi,699,3.6,898,,Women-western-wear
94,Women Lycra V Neckline Regular Fit TopLong Sleeve Tops,LIFIA ARBAN,299,5.0,1,"tunic is the perfect top for any occasion. This lightweight rayon tunic is perfect for those who want a soft and comfortable feel while still looking polished! This casual tunic is a wardrobe staple that makes a great addition to your everyday look. It features a soft, lightweight material and superior workmanship. Move without worry in our rayon tunic. Crafted from soft, breathable fabric and cut for a relaxed fit, it’s built to move and flatter all day long.",Women-western-wear
95,Western Dresses for Women | Short A-Line Dress for Girls | Maxi Dress for Women,DHRUVI TRENDZ,359,3.9,169,,Women-western-wear
96,"Women's Full Sleeve Square Neck Printed Fitted Tee -23"" Inches (Sania-Top)",Dream Beauty Fashion,,3.8,28,,Women-western-wear
97,"Stretchable Ankle Length Pocket Leggings with Side Pockets, for Women & Girls Black Color",Kerwa,399,3.7,15,"Soft and stretchable these pants with functional pockets makes for a comfortable loungewear/athleisure pants,style with flat waist band with soft elastic offers comfortable waist support",Women-western-wear
