,title,brand,price,rating,reviewCount,description,categories
136,The Weeknd Trilogy Half Sleeve T-Shirt for Men,WEO - Wear Every Occasion,399,3.0,2,"stylish and compliment your everyday look. This pack of 1 t-shirts feature a round neck and short sleeves. Made in stretchable cotton fabric with for a soft hand feel and added comfort. Style it with a pair of denim shorts or skinny jeans and sneakers for an easy-going casual look. Start every outfit with Symbol's elevated wardrobe basics that are versatile every Marathi fashion Tees , every style, whether you are an athlete",Mens-wear
137,Men T-shirt,Skechers,969,2.0,1,Men's Knit Graphic SS T-Shirt Knits &CAMO DIAMOND TEE&CAMO DIAMOND TEE Men's Knit Graphic SS T-Shirt Knits,Mens-wear
138,Printed Cotton T-shirt,Redwolf,599,4.6,2,This artwork will be screen printed to perfection on a high quality Redwolf branded t-shirt.,Mens-wear
139,Men's Printed Cotton T-shirt,The Souled Store,734,4.1,114,,Mens-wear
140,Slim Polo,LAWMAN PG3,269,3.9,72,POLO T-SHIRT,Mens-wear
141,Dragon Ball Z Full Cotton Shirt,GameReserves,499,3.8,22,GameReserves Unisex DragonBallz 2018 Full Sleeve 180 GSM 100% Premium Cotton Tshirts (Bio-Washed & Pre-Shrunk for Minimum shrinkage),Mens-wear
142,Men's Polo,U.S. POLO ASSN.,759,3.7,3,US Polo Association Men's Polo,Mens-wear
143,Men T-Shirt,Tommy Hilfiger,924.,5.0,1,TJM REG TOMMY TAPE TEE AI,Mens-wear
144,Regular Fit Polo Shirt,fanideaz,479,3.6,39,,Mens-wear
145,Men's Regular T-shirt,Van Heusen,679,4.3,14,"Get ready for your yoga session or a relaxed day in with this comfortable T-shirt from Van Heusen. Made from cotton rich fabric, these V-neck tees are fitted with half sleeves for everyday comfort. Comes with Smart Tech feature that has Quick Dry property, Easy Stain Release, Anti-Stat feature & an Extra Soft Hand Feel. Contrast neck detailing.",Mens-wear
146,Men's Cotton Blend T-shirt,Kalt,475,3.4,34,Kalt Men's Half Sleeves Mandarin Collar Cotton Blend Striped T-Shirt,Mens-wear
147,Men Men's T-Shirts & Polos,U.S. POLO ASSN.,479,5.0,1,"US POLO ASSN. HALF SLEEVE ROUND NECK T SHIRTS, XXL (USTSHS1370_LT. BLUE_XXL)",Mens-wear
148,Men Polo Shirt,Yamaha,900,4.1,41,,Mens-wear
149,Metallica Printed T-shirt,INDISSH,599,4.2,42,INDISSH We make sure our apparels are rafted under our watchful eyes; with premium quality. The fabric is breathable. The stitches are seamed in a way that it will contour your physique and accentuates your style quotient. No harmful chemicals are used in manufacturing our dyes.We ensure that our colors don't run off and stay same for a very long time. We at INDISSH; Wear Your Opinion; abide by what we believe in; our products are known for its quality; durability; styling. unique representation and lot more. The T-shirt comes with a super-soft material. Definitely gives a nice touch to this piece. The T-shirt fits regularly; neither too fit nor too loose. What's more with all these qualities mentioned; our t-shirts come at extremely prices!,Mens-wear
150,Men T-Shirt,EYEBOGLER,319,3.6,637,,Mens-wear
151,Regular Fit T-shirt,U.S. POLO ASSN.,849,4.0,17,Half sleeve round neck T Shirt.,Mens-wear
152,Regular Polo Shirt,Allen Solly,719,5.0,4,Ace weekend dressing in this navy solid Polo Neck T-shirt from Allen Solly by Allen Solly.,Mens-wear
153,Printed Cotton T-shirt,Hangout Hub,661,4.0,155,"Shop from a wide range of T-Shirt from Hangout Hub. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
154,Men's Printed T-shirt,Caseria,439,3.6,5,"Shine like a star during casual events by wearing this Caseria Men's Round Neck Cotton Half Sleeved T-Shirt. This is a very Durable stitch and quality finished T-shirt. It’s handcrafted for higher durability with the leading technology in the industry. Manufactured from cotton fabric, this t-shirt is very smooth and soft, making it comfortable to wear during all seasons. The fabric is durable, odourless, and passed through an anti-fading treatment which ensures the t-shirt color is intact even after repeated washes. It’s a wardrobe essential Tee with professionally printed graphics that won't leave the fabric even in harsh conditions. Couple it with denim jeans or chinos and you’ll be the man of the moment at any event.",Mens-wear
155,Men Vest,DECISIVE,649,4.2,9,,Mens-wear
156,Men's Super Combed Polyester Rich Solid Round Neck Slim Fit Half Sleeve T-Shirt,SHIV-NARESH,319,New to Amazon,,"Super combed Polyester Rich fabric. Ribbed round neck prevents sagging. Regular fit. Label free for all day comfort. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look. the best quality casualwear for the entire family: men, women and kids. We have something for everyone at its best price. Suitable for all-day wear. Premium quality at an affordable price. Bodycare Dyca super soft fabric. Made up of fine fabrics. Easy to wash & dry. Exciting designs in smart patterns. Highly stretchable.",Mens-wear
157,Casual Half Sleeve Polo T-Shirt for Men's - Pack of 6,DFNK™,"2,261",No reviews,,,Mens-wear
158,Polo Men's Shirt,LEOTUDE,194,3.6,152,This Men's Polo T-Shirt from Leotude is completely cool and comfortable and its best for daily use or for college.,Mens-wear
159,Tha Pathukalam Kamal Hassan Tamil Movie Dialogue - Men's Black Half Sleeve Round Neck T-Shirt,Crazy Punch,499,No reviews,,Graphic Printed Men's Round Neck T-Shirt with Cool Quotes or Quirky Slogans to make you stand out of the group. The Tees are made out of good quality cotton for a comfortable daily wear.,Mens-wear
160,Printed Dri Fit Shirt,GAZELLE ACTIVE,197,3.3,44,"Shop from a wide range of T-Shirt from Gazelle Active . Perfect for your everyday use. Care Instructions: Wash Care: Dry in Shade, Do Not Bleach, Machine Wash Warm at 40°C Made of: Premium Polyester.This regular fit round neck t-shirt is ideal for all seasons and perfect to wear anywhere. Premium quality : tshirt is made up of 100% soft Polyester fabric is ultra-soft, bio silicone washed breathable and Light weight so it features a comfortable fit, incredible appearance and eye-catching scenario, resistant to color fading on washing. Try feel the difference.",Mens-wear
161,100% Biowash T-shirt,Generic,499,3.0,17,,Mens-wear
162,Ombre Tie Dye T-shirt,SelFusion,450,1.0,1,"You are in for a treat with this handcrafted Ombre T-shirt. It is tailored with short sleeves and a crew neck. In a unique, eye-catching ombre design, it can be worn for casual outings and events.Further stripe design is adding great value to the product.",Mens-wear
163,"Happy Holi t-Shirts for Girls/Boys - Bura Na Mano Holi Hai T-Shirt, Printed Holi T-Shirts, Round Neck & Half Sleeve White T-Shirt",PK HUB,198,New to Amazon,,,Mens-wear
164,Men's Slim T-shirt,Max,629,No reviews,,MAX Solid Sleeveless T-shirt - Set of 2,Mens-wear
165,Half Sleeve Cotton Shirt,BULLMER,499,3.8,11,"Bullmer T-Shirts makes you a prefect man. Bullmer premium quality Knitted cotton t-shirt makes you feel easier and comfort. Amazing Bullmer designer collections makes you look smarter. Wear with love and feel the comfort of Bullmer T-Shirts. 100% Export quality cotton rich product. All our tshirts are made up of 200 GSM -220 GSM qualities which gives more comfort and durability. For more cool Half Sleeve & Full Sleeve T-shirts, check out the entire collection of Bullmer brand. Be a fashion outfit by choosing this T-Shirt at any casual occasion. You can pair it with blue jeans and loafers to look dashing. Features: * Premium quality stylish designer tshirts * Export quality fabric with all quality checks * 200 GSM with good quality print.",Mens-wear
166,All Character Names T-shirt,Filmy Vastra,499,No reviews,,"Filmy Vastra 100% Friends Character T-Shirt.Light weight.Relaxed, Comfortable Classic fit. Perfect construction for Spring & Summer. It is sure to be a hit, whether you're buying it as a gift for somebody special or wearing it yourself. FV brings you the best quality tshirts, tops & other clothes! We offer designs for every occasion and situation, from Diwali, Christmas, Valentine's day to Mother’s Day & Father’s Day. It will perfectly fit the bill. You can confidently wear it, anytime & everywhere.",Mens-wear
167,Plus Size T-shirt,OPLU,677,2.7,7,,Mens-wear
168,Men's Regular Fit T-shirt,Amazon Brand - Symbol,383.,3.7,"1,079","An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability to offer you lifestyle essentials that never go out of fashion. Symbol clothing and footwear is available in comfortable fits and quality materials that are perfected to your liking.An updated classic t-shirt, in quality fabric and must have colors. Our range of t-shirts are designed to make you look stylish even when you sport an everyday essential look.",Mens-wear
169,Truck Graphic Printed T-shirt,T-shirt Truck,499,3.5,3,,Mens-wear
170,Anime Roronoa Zoro Oversized T Shirt for Men and Women Drop Shoulder Loose Baggy Fit Unisex Pure Cotton T-Shirt,Darkbuck,749,New to Amazon,,"If you're a fan of Japanese anime and manga, our Roronoa Zoro T-Shirt is the perfect addition to your wardrobe. Made with cotton fabric, it offers a comfortable and durable fit. The samurai-inspired design is perfect for showcasing your love for Japanese culture and art. Our T-Shirt is manufactured in the USA with the highest quality materials, ensuring its long-lasting durability. It is perfect for casual occasions, cosplay events, or even as a workout shirt. It encourages physical activity and skill level development, suitable for all age ranges. It is also machine washable, making it easy to maintain and care for. With its unique design, you can showcase your love for anime and manga while enjoying its versatility and comfort.",Mens-wear
171,Women V-neck T-shirts,Frang,339,4.0,6,"Frang women Tshirt are made with export quality yarn like finest Red Label yarn. The Knitted tshirts are dyed with strong, durable, non fading coloring agents and treated for compacting to increase wash life and richness. The fabric is inspected with intricate testing methods and high temperature steaming to check its life on elasticity. Frang T-shirt gives you rich appearance on any occasion at distinctive high/low weather. We request you follow our frang size charts before purchase so that our style of fit gives you delightful comfort and softness to wear.",Mens-wear
172,Men's Casual Wear Tshirt,Generic,350,4.4,3,,Mens-wear
173,Men's Striped T-shirt,Red Tape,534.,3.5,50,,Mens-wear
174,ACDC Relaxed T-Shirt for Unisex,New North,599,No reviews,,"Relaxed fit T-shirt DRop Shoulder UNISEX 100% cotton Front & Back Graphic Placement Size selection guide: If your Chest is 30'' - 33'' select XS, If Chest is between 34''-35'' select S (refer Size chart). Measurements mentioned for the product are actual body measurements.",Mens-wear
175,Men T-Shirt,Amazon Brand - Arthur Harvey,316.,4.3,15,"An Amazon brand – Arthur Harvey offers a range of products made from hand-picked premium fabrics to ensure the finest quality. Crafted to perfection, our elegant casuals gives you a sharp tailored look. Styled like a true classic to make the right impression at work or for any special occasion.",Mens-wear
176,Jersey Half-sleeves,BOWLERS,"1,099",3.9,38,"BOWLERS New Zealand 2020-21 T20 Jersey Half Sleeves (Retro Colour) OF All STAR PLAYERS NAMES AVAILABLE ON STYLE SECTION AND YOU CAN SELECT PLAYER NAME FROM STYLE OPTION. IF YOU WANT CUSTOMIZE JERSEY WITH YOUR NAME AND NUMBER THAN SELECT"" YOUR NAME & NUMBER OPTION",Mens-wear
177,Men Ben Collar Plen T-Shirt,Arbour,799,New to Amazon,,"Slim fit t shirt featuring a polo neck, short sleeves and contrast placket",Mens-wear
178,Regular Polo Shirt,Arrow,900,3.0,3,"Work patterns into your casual routine with this polo shirt from Arrow. Cut from airy fabric, it's put together with all the classic details. Match it with distressed jeans and cool kicks.",Mens-wear
179,Cotton Tshirt For Men And Women Creed,SXV STYLE,450,4.5,3,"""ASSASSINS CREED"" PRINTED UNISEX ROUND NECK , HALF SLEEVE Cotton blend T-shirt. High Quality PRINT which lays down soft & durable, full color spectrum prints that last forever.. PLEASE REFER SIZECHART WHICH ATTACHED WITH PHOTOSHOOT. MADE IN INDIA",Mens-wear
180,Positive Sports Ronaldo Football Jersey Yellow 2023,Generic,359,New to Amazon,,The Replica Jersey is finally here and here is your chance to represent your favorite team like a true fan! Let everyone around you know that you are part of the pride by donning this jersey!!!,Mens-wear
181,I Wouldn't Trust Me Either - Disney Official Half Sleeve Cotton T-Shirt (Marshala),Redwolf,599,No reviews,,This is a 180 GSM 100% Cotton Material,Mens-wear
182,Men T-shirt,The Souled Store,734,4.0,4,"Official Licensed Arsenal Merchandise.Arsenal's stupendous and unbeatable 4-year-long victory lap made life-long fans out of many football enthusiasts. Including us! The Souled Store is extremely proud to contribute to the club's legacy with the launch of this new official licensed range of Arsenal merchandise in India.Get ready to show off your fandom with pride in our Arsenal merchandise, featuring Arsenal Masks, Arsenal Co-ord Sets, Arsenal Mandarin Polos and a range of Arsenal T-shirts including a unique Tie Dye Pattern Arsenal T-shirt. Before you sit down to watch and cheer for your favourite football team, in their next match, get your hands on the Arsenal Typography T-shirt. This Arsenal Typography T-shirt is exclusively available at The Souled Store in India.",Mens-wear
183,Regular Fit Full Sleeves Men's T-Shirts,GESPO,354,No reviews,,,Mens-wear
184,Men's Athletic Fit T-Shirt (PCKCAATBI61600_Grey M),Peter England,498,No reviews,,This Grey Crew Neck Half Sleeves T-shirt from Peter England Casuals is made from 100% Polyester. Fashioned in Athletic Fit it features a Solid design.,Mens-wear
185,Men T-shirt,Jack & Jones,440,4.0,2,Jack & Jones Men 100%Cotton Slim Fit Placement Print Blue T-shirt,Mens-wear
186,Regular Polo Shirt,Peter England,549,3.4,6,Add a fresh spin to your everyday style with this Yellow Solid crew neck T-shirt from Peter England Casuals by Peter England.,Mens-wear
187,Men's Regular T-shirt,Puma,"1,109",No reviews,,"ఉత్పత్తి కథ మోటారుస్పోర్ట్ చరిత్రలో నిస్సందేహంగా అత్యంత ఐకానిక్ లోగోలలో ఒకటి, ఇది నిజమైన స్కుడెరియా ఫెరారీ అభిమాని కోసం స్టేట్మెంట్ టీ. రిబ్బ్డ్ టూ-టోన్ క్రూ మెడతో స్వచ్ఛమైన, ప్రీమియం కాటన్ నుండి తయారవుతుంది, ఈ ఆకర్షించే ఆటోస్పోర్ట్ టీ యొక్క సెంటర్ పీస్ ముందు భాగంలో ఎంబ్రాయిడరీ చేయబడిన అవుట్సైజ్డ్ స్కుడెరియా ఫెరారీ క్రిస్ట్. వివరాలు రెగ్యులర్ ఫిట్ కాంట్రాస్ట్ ఎడ్జింగ్తో రిబ్బ్డ్ క్రూ నెక్ మోటార్స్పోర్ట్-ప్రేరేపిత సిల్హౌట్ ముందు వైపు స్కుడెరియా ఫెరారీ బిగ్ షీల్డ్ టోనల్ ఎంబ్రాయిడరీ 100% కాటన్  PRODUCT STORY Celebrating what is undoubtedly one of the most iconic logos in motorsport history, this is a statement tee for the true Scuderia Ferrari fan. Made from pure, premium cotton with a ribbed two-tone crew neck, the centrepiece of this eye-catching autosport tee is the outsized Scuderia Ferrari crest embroidered across the front. DETAILS Regular fitRibbed crew neck with contrast edgingMotorsport-inspired silhouetteScuderia Ferrari Big Shield tonal embroidery on front100% Cottonপ্রোডাক্ট স্টোরি নিঃসন্দেহে মোটরস্পোর্ট ইতিহাসের অন্যতম আইকনিক লোগো যা উদযাপন করে, এটি সত্য Scuderia Ferrari ভক্তদের জন্য একটি বিবৃতি Tee খাঁটি, প্রিমিয়াম কটন দিয়ে তৈরি একটি রিবড টু-টোন ক্রু নেক সহ, এই নজরকাড়া অটোস্পোর্ট টি-র কেন্দ্রবিন্দু হলো আউটসাইজ স্কুডেরিয়া ফেরারি ক্রেস্ট। বিশদ রেগুলার ফিট কনট্রাস্ট এজিং সহ রিবড ক্রু নেক মোটরস্পোর্ট-অনুপ্রাণিত সিলুয়েট সামনে Scuderia Ferrari বিগ শিল্ড টোনাল এমব্রয়ডারি 100% সুতি उत्पादन कथा निःसंशयपणे मोटरस्पोर्ट इतिहासातील सर्वात आयकॉनिक लोगोपैकी एक काय आहे हे साजरे करणे, खऱ्या स्क्युडेरिया फेरारी फॅनसाठी ही स्टेटमेंट टी आहे. रिब्ड टू-टोन क्रू नेकसह शुद्ध, प्रीमियम कॉटनपासून बनविलेले, या लक्षवेधी ऑटोस्पोर्ट टीचा केंद्रबिंदू समोरच्या बाजूला भरतकाम केलेला आउटसाईज स्क्युडेरिया फेरारी क्रेस्ट आहे. तपशील रेग्युलर फिट कॉन्ट्रास्ट एजिंगसह रिब्ड क्रू नेक मोटरस्पोर्ट-प्रेरित सिल्हूट Scuderia Ferrari बिग शील्ड टोनल एम्ब्रॉयडरी समोर 100% कॉटन ഉൽപ്പന്ന കഥ മോട്ടോർസ്പോർട്ട് ചരിത്രത്തിലെ ഏറ്റവും ജനപ്രീതിയാർജ്ജിച്ച ലോഗോകളിൽ ഒന്ന് ആഘോഷിക്കുമ്പോൾ, ഇത് യഥാർത്ഥ Scuderia Ferrari ഫാനിന്റെ ഒരു സ്റ്റേറ്റ്മെന്‍റ് ടീയാണ്. ശുദ്ധമായ പ്രീമിയം കോട്ടൺ ഉപയോഗിച്ച് നിർമ്മിച്ച റിബ്ബ്ഡ് ടു ടോൺ ക്രൂ നെക്ക് ഉള്ള ഈ ആകർഷകമായ ഓട്ടോസ്പോർട് ടീയുടെ സെന്റർപീസ് മുൻവശത്ത് എംബ്രോയിഡറി ചെയ്ത ഔട്ട്സൈസ് Scuderia Ferrari Crest ആണ്. വിശദാംശങ്ങൾ റെഗുലർ ഫിറ്റ് കോൺട്രാസ്റ്റ് എഡ്ജിംഗ് ഉള്ള റിബ്ഡ് ക്രൂ നെക്ക് മോട്ടോർസ്പോർട്ട്-പ്രചോദിത ഛായസ്കഡേരിയ ഫെരാരി ബിഗ് ഷീൽഡ് ടോണൽ എംബ്രോയിഡറി മുന്നിൽ 100% കോട്ടൺ தயாரிப்பு கதை மோட்டார் விளையாட்டு வரலாற்றில் மிகவும் சிறந்த லோகோக்களில் ஒன்றாகும் சந்தேகத்திற்கு இடமின்றி இது உண்மையான ஸ்குடேரியா ஃபெராரி ரசிகருக்கான அறிக்கை டீ ஆகும். தூய, பிரீமியம் பருத்தியிலிருந்து தயாரிக்கப்பட்டது, ரிப் செய்யப்பட்ட இரண்டு-தொனி க்ரூ கழுத்துடன், இந்த கண் கவரும் ஆட்டோஸ்போர்ட் டீயின் மையப்பகுதியானது முன்பக்கம் முழுவதும் எம்பிராய்டரி செய்யப்பட்ட மிகப்பெரிய ஸ்குடேரியா ஃபெராரி முகடு ஆகும். விவரங்கள் ரெகுலர் ஃபிட் மாறுபட்ட விளிம்புடன் ரிப்டு க்ரூ கழுத்து மோட்டார் விளையாட்டு-ஈர்க்கப்பட்ட சில்ஹவுட் முன்புறத்தில் Scuderia Ferrari பெரிய ஷீல்ட் டோனல் எம்பிராய்டரி 100% பருத்தி प्रोडक्ट स्टोरी यह मनाते हुए कि निस्संदेह मोटरस्पोर्ट इतिहास में सबसे प्रतिष्ठित लोगो में से एक है, यह सच्चे स्क्यूडेरिया फेरारी फैन के लिए एक स्टेटमेंट टी है. एक रिब्ड टू-टोन क्रू नेक के साथ शुद्ध, प्रीमियम कॉटन से बना, इस आंख को पकड़ने वाली ऑटोस्पोर्ट टी का सेंटरपीस सामने की तरफ कढ़ाई किया हुआ स्क्यूडेरिया फेरारी क्रेस्ट है. विवरण रेगुलर फिट कंट्रास्ट एजिंग के साथ रिब्ड क्रू नेक मोटरस्पोर्ट-प्रेरित सिल्हूट Scuderia Ferrari बड़ी शील्ड टोनल एम्ब्रॉयडरी सामने 100% कॉटन ಉತ್ಪನ್ನದ ಕಥೆ ನಿಸ್ಸಂದೇಹವಾಗಿ ಮೋಟರ್ಸ್ಪೋರ್ಟ್ ಇತಿಹಾಸದಲ್ಲಿ ಅತ್ಯಂತ ಅಪ್ರತಿಮ ಲೋಗೊಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ ಎಂಬುದನ್ನು ಆಚರಿಸುತ್ತಾ, ಇದು ನಿಜವಾದ Scuderia Ferrari ಅಭಿಮಾನಿಗೆ ಹೇಳಿಕೆ ಟೀ ಆಗಿದೆ. ರಿಬ್ಡ್ ಟೂ-ಟೋನ್ ಕ್ರೂ ಕುತ್ತಿಗೆಯೊಂದಿಗೆ ಶುದ್ಧ, ಪ್ರೀಮಿಯಂ ಹತ್ತಿಯಿಂದ ತಯಾರಿಸಲ್ಪಟ್ಟ ಈ ಕಣ್ಮನ ಸೆಳೆಯುವ ಆಟೋಸ್ಪೋರ್ಟ್ ಟೀ ಕೇಂದ್ರಭಾಗವು ಮುಂಭಾಗದಾದ್ಯಂತ ಕಸೂತಿ ಮಾಡಿದ ದೊಡ್ಡ ಗಾತ್ರದ ಸ್ಕೂಡೆರಿಯಾ ಫೆರಾರಿ ಕ್ರೆಸ್ಟ್ ಆಗಿದೆ. ವಿವರಗಳು ನಿಯಮಿತ ಫಿಟ್ ಕಾಂಟ್ರಾಸ್ಟ್ ಅಂಚಿನೊಂದಿಗೆ ರಿಬ್ಡ್ ಕ್ರೂ ನೆಕ್ ಮೋಟಾರ್ಸ್ಪೋರ್ಟ್-ಪ್ರೇರಿತ ಸಿಲೂಯೆಟ್ Scuderia Ferrari ದೊಡ್ಡ ಶೀಲ್ಡ್ ಟೋನಲ್ ಕಸೂತಿ ಮುಂಭಾಗದಲ್ಲಿ 100% ಹತ್ತಿ",Mens-wear
188,Hoodied Shirt,VIMAL JONNEY,479,3.3,22,,Mens-wear
189,Pack Of 3 Cotton T-shirt,Veirdo,699,3.8,170,"Veirdo – ‘Go weird with veirdo!’About the brand:Take a little time for shopping and search ‘veirdo’ brand on search bar for your, extreme fashionable wardrobe collection.Why veirdo brand? Because…Veirdo have big range of products like T-shirts, Vests/Sleeveless, Polos, Shrugs, Cardians, Jackets, Shorts, Sweatshirts, Hoodies and many more as per your requirement.Veirdo is one of the leading indian online garment brand that offers exclusive range of latest and trending fashions in men’s category.Veirdo provides ultimate fashion and trending design meticulously crafted with 100% cotton fabric.Veirdo manufacture it’s product with premium quality cotton with bio-washed fabric for bright color and extra softness which gives our customer a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from market. Discharge printing: Veirdo discharge ink is a water based product that deactivates the dyes used on natural fabrics. This print looks like the color of natural cotton.Ideal casual wear for each and every single occasion like outing, daily wear, office wear, casual wear, picnic, birthday parties, hang out etc. Can be ideal gift for your friends and family people.Disclaimer: Images are just for reference, slight variation in color is possible in the actual product due to lights used in photography or your screen resolution. Please follow wash-care instructions for long lasting use of this product. Once go through product size chart for prevent size issues and choose perfect size according your body.Wash care instructions:Regular soft hand-wash/machine wash.Do not bleach!Do not use brush for wash!Try to wash with similar color or wash separate.Dry in shade.Happy shopping!",Mens-wear
190,Banded Collor Stylish T-shirt,Jambul,399,2.9,236,,Mens-wear
191,Pack Of 2 Printed Combo Shirt,Diversify,599,2.0,1,"We make sure our apparels are rafted under our watchful eyes, with premium quality. The fabric is breathable. The stitches are seamed in a way that will contour your physique and accentuates your style quotient. No harmful chemicals are used in manufacturing our dyes. We ensure that our colors don't run off and stay the same for a very long time.We provides ultimate T-shirt fashion meticulously crafted with Cotton fabric. We manufacture t-shirts with premium quality 180 GSM cotton with bio-washed fabric for bright color and extra softness which gives our customer a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from market.We at Diversify, Wear Your Opinion, abide by what we believe in, our products are known for its quality, durability, styling. unique representation and a lot more.Our trendiest T-Shirts with such soothing colors will be perfect for all seasons! The design is evergreen and will never go out of fashion! Look comfortable and chic at the same time. The t-shirts fits regularly, neither too fit nor too loose. What's more? With all these qualities mentioned, our t-shirt comes at extremely affordable prices!Material:We craft our products with 100% premium cotton material, brushed from inside which ensures perfect wearability and for days when you need to be comfortable yet warm on chilly days. Rock your casuals with this addition in your closet.Can bepaired with sneakers and a nice pair of jeans.",Mens-wear
192,Om Trishul Sketch Shirt,Ghantababajika,399,3.4,28,"Welcome to Ghantababajika : Ghantababajika rises and swoops makes a mark among the crowd so proclaim your style be it nice, wise or upright.Transform your emotion into flaunting expressions by wearing our cool collection that will adorn your mood each day.No matter who you are, student or IT professional or where you are, if you have something creative that you want to wear and flaunt or may be a cool message to share with everyone, we are right here to help you.At Ghantababajika We Have a wide range: Half Sleeve Tshirts, V Neck t-shirt, Full Sleeve Tshirt, Premium Round Neck T-shirts, Regular Fit T-shirts, Designer Tshirt, T-shirt for Men, Men's T-shirt, Women T-shirt, Plain Tshirt, Funny Tshirts, Quirky t-shirts, Graphic t-shirts, Tank Tops for Men and Women. Our T-Shirt made from 100% bio-washed Cotton, it is an all seasons comfort wear. You can pair our t-shirts with trousers and denim of your choice and make it a weekday smart casual or weekend casual party wear. Ghantababajika Provides Best Quality. Our Team is giving uptime to provide Full Sleeve, Single Jersey, Premium Round Neck, Regular Fit, Ultra Soft Enzyme Treated Fabrics which gives you smooth feel.",Mens-wear
193,Men Kung Fu Panda Potential,The Souled Store,734,4.0,3,"Official Licensed Kung Fu Panda MerchA clumsy, dumpling-loving panda, Po, finds out that he is the protector of the Valley of Peace, and his life changes forever!The above line isn't just the plot for the Kung Fu Panda series of films, but it is also exactly how you will feel after wearing The Souled Store's new range of Kung Fu Panda merch.Designed for comfort, this new range from The Souled Store features premium quality t-shirts and more that make for great conversation starters.Buy exclusive Kung Fu Panda Merch only from The Souled Store",Mens-wear
194,Regular Fit T-shirt,Reebok,749,2.8,5,"Best for high intensity training sessions fitactivchill: engineered with enhanced breathability to help keep your body cool so you can maximize your potential, no matter the conditions taping detailreebok move tee: designed for comfort and minimal distraction during any workout nylon/elastane blended fabrication mesh back: for ventilation.",Mens-wear
195,Men's Plain Inner T Shirt (MC06-01_Grey Melange L) Men's Plain Inner T Shirt Sleeved Vest (MC06-01_White L),Jockey,728,No reviews,,Jockey Ribbed Round Neck Sleeved Vest MC06_Grey Melange_LSuper combed Cotton fabric. Extended length for easy tuck in. Ribbed round neck with half sleeves. Label free for all day comfort.Jockey Ribbed Round Neck Sleeved Vest MC06_White_LGet this Plain Sleeved Vest for you. This is a comfortable wear.,Mens-wear
196,Bts Be Life Goes On T-shirt,The Korhean Store,484,4.5,7,"Actual product may slightly differ from digital images. Material: 100% Cotton (180 gsm Bio-Washed & Pre-Shrunk for Minimum shrinkage) Wash Care: Cold wash. Machine wash, use mild detergent, dry in shade, do not iron directly or scrub on print, do not bleach, and do not tumble dry. Size: Sizes may vary by +/- 0.5 inches and it totally considered normal.",Mens-wear
197,Men Printed T-shirts,The Souled Store,629,3.6,8,"Official Licensed Rajasthan Royals T-shirtGear up to support the Royals this season as they #HallaBol their way to the championship.Shop for official Rajasthan Royals t-shirt online in India, only at The Souled Store.",Mens-wear
198,Printed T-shirt,Alfaq - From Imagination To Reality,699,3.0,1,"Premium Quality, 280 GSM Cloth (Bio-Washed & Pre-Shrunk for Minimum Shrinkage)",Mens-wear
199,Youth Bhartiya Balidan Shirt,ROBOTUX,399,3.7,10,"Made from 100% premium cotton which is pre-shrunk and bio-washed for longevity, A perfect treat for Men & Boys who like to move out in style. For more cool sleeveless, Half Sleeve & Full Sleeve T-shirts, check out the entire collection of therobotux for both Men & women, Proudly designed and manufactured in India.Please measure your T-shirt by using Size Chart option to avoid fitting issues.",Mens-wear
200,Printed Tshirts,Generic,399,3.9,104,"Best Gift:This Tshirts are great for your brother and make ideal Christmas, birthday, anniversary, or holiday presents for family, friends.  Details - Round neck Tshirts -Fabric: CottonFit Type: RegularHalf SleevesHand wash,Machine wash delicate,Do not bleach,Do not wring,Do not tumble dry,Do not brushGift Suggestion-Perfect Gift for your loved ones, Boys, Siblings, Brothers, Dad,Friends and Families, Couples, Love Birds, boyfriends, Husbands, Dads, Friends, Family. Anniversary Gifts, Gifts for Boy friend, Gifts for Husband, Gifts for Wife, Gifts for Men, Tshirts for Husband, gifts for anniversary",Mens-wear
201,Men's Cotton T-shirt,hotfits,439,3.0,7,100% combed cotton fabric,Mens-wear
202,Men's Regular T-shirt,Adidas,909,3.4,2,Ribbed neck with slim fit and crew neck style. Has short sleeves with cotton fabric and Adidas wording print at front,Mens-wear
203,Unisex Combo Of Bottle T-shirts,Tee Mafia,649,No reviews,,Tee Mafia100% Cotton T-shirts Comfort Fit - Skin Loving - Perfect for indian Climate Casual and Party Wear We bring you best of designs that you would Love to wear Style Tip: Wear it on a Black/ Blue Jeans with a pair of sneaker,Mens-wear
204,Men's T-shirt,GameReserves,499,4.1,112,"Shop from a wide range of T-Shirt from GameReserves. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
205,|Style US81| Men's Super Combed Cotton Rich Regular Fit Ribbed Round Neck Graphic Printed T-Shirt,Jockey,779,4.0,1,,Mens-wear
