,title,brand,price,rating,reviewCount,description,categories
10,Cotton Solid Tshirt,BeeBasic,499,3.8,35,Our T-shirt fabrics are made from the best long-staple cotton which makes our T-Shirts more comfortable & much breathable. All our cotton fabrics are pre-shrunk which ensures long life and a great comfortable fit.,Mens-wear
11,Men T-shirt,Puma,749,4.3,118,"PRODUCT STORY: Smarten up your sportstyle with this dapper button-down polo, executed in premium BCI cotton with a ribbed collar and cuffs and classic PUMA branding at the chest.FEATURES & BENEFITS By buying cotton products from PUMA, you’re supporting more sustainable cotton farming. Learn more at PUMA.COM/FOREVERBETTERDETAILS Regular fit Two-button placket with ribbed collar Ribbed cuffs PUMA branding at left chest Cotton and elastane This apparel was manufactured using sustainable cotton that gives a positive environmental impact",Mens-wear
12,Regular Fit T-shirt,Seven by M.S. Dhoni,599,4.2,45,"Seven7, a fitness and active lifestyle brand, fosters the free spirited youth of today and lives by the principle of revolutionizing the democratization of sports and ribbed-infuse the true spirit of sportsmanship for a healthy lifestyle. Spread across various fitness categories of running, training and lifestyle sport, the collection encompasses a wide range of running and training footwear, apparel and accessories for both men and women. Each seven’s product incorporates industry’s latest technologies across categories and blends to be a perfect combination of style with comfort.",Mens-wear
13,Printed Family Shirt,RS PRINT,641,3.8,40,,Mens-wear
14,7180 Polyester Hydra-6 Shirt,Nivia,507,3.9,26,"Nivia proudly presents this t-shirt made out of the super light polyester dry fabric. This fabric transports moisture away from the body, keeping you cool and dry. Quick dry out and moisture management of the fabric offers coolness and dryness even in during highest level of sweat.",Mens-wear
15,T Shirt Birthday Tshirt,Uniplanet Store,349,3.7,28,"Buy this T-shirt from uniplanetstore Warehouse.This is made from 100% cotton.This is usual fit size made from 100% cotton which is comfortable & looks fashionable.uniplanetstore provides various types of Printed t-shirts like Movie dialogues, Funny Symbol, Funny slogan T Shirt, etc",Mens-wear
16,Systumm T Shirt Elvish Yadav,trend-inn,449,New to Amazon,,"TREND INN from wide range of Round Neck half sleeve T-Shirt from TREND INN. Pair this t -shirt with jeans or chinos, trousers and get an awesome look. It is regular machine wash. This fabric is soft in touch and it makes feel so comfort when you wear. The fabric does not pill and the color will not fade easily. Available in various color and designs for your every day fashion. Fill your wardrobe with the most wanted brand in online world and be stylish most beautiful collections from the house of TREND INN",Mens-wear
17,Mens Cotton Printed Half Sleeve Regular fit Round Neck T-Shirt,REYA,332,No reviews,,"Reya Presents you Cotton half sleeve Tshirt with different Colors. It keeps you comfortable through out the day. Its made up of High Quality Cotton. GSM - 160. It Gives you perfect fit, comfort feel and handsome look.",Mens-wear
18,Modal Mix Plain Crew Neck T-Shirt,Marks & Spencer,590,5.0,1,,Mens-wear
19,Men T-Shirt,U.S. POLO ASSN.,"1,019",No reviews,,U.S. POLO ASSN. SLIM HALF SLEEVE POLO T SHIRT ( USTSH1185_NAVY_L ),Mens-wear
20,Men T-shirt,Fila,819,3.0,1,Fila Mens TUSHAR BLK Tees 12012131 L,Mens-wear
21,Army Camouflage T-shirt,Si-Squad,345,4.6,3,"Shop from a wide range of T-Shirt from Si-Squad . Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
22,Men T-Shirt,Puma,519,4.1,7,"PRODUCT STORY: Taken from our Essentials collection, this tee is, well, essential. With a classic silhouette and bold PUMA branding on the chest, it features a durable crew neck and is made from 100% cotton. DETAILS Crew neck Short sleeves PUMA Wordmark on chest",Mens-wear
23,Men Solid Crew Neck T-shirt,TEESTRA,299,No reviews,,,Mens-wear
24,Training Club Active T-shirt,CULTSPORT,799,No reviews,,,Mens-wear
25,Handcrafted Cotton Tshirt,Generic,589,4.0,1,"Vanam Clothing is presenting the Unique Handmade Designs of Tie Dye T-shirts, they are 100% cotton. This Tiedye is a trippy t-shirt to keep in your wardrobe and wear with your any trendy lower! They are Casual wear for any Occasions. Buy this Tiedye T-shirt and give the Thumbs Up to these Indian Handicrafts.",Mens-wear
26,Men T-shirt,Peter England,599,5.0,2,Peter England Light Blue Solid T-Shirts with Pocket,Mens-wear
27,Men's Slim T-shirt,Peter England,799,4.0,2,Peter England Teal Solid T-Shirts with Pocket,Mens-wear
28,Men Printed T-shirts,The Souled Store,629,4.2,3,"Official Licensed Eternals T-Shirt. MCU went cosmic with Eternals in 2021 and of course we all fawned over the coming together of a new superhero clan. Featuring an ensemble cast including Gemma Chan, Richard Madden, Kumail Nanjiani, Lia McHugh, Brian Tyree Henry, Lauren Ridloff, Barry Keoghan, Don Lee, Harish Patel, Kit Harington, Salma Hayek, and Angelina Jolie. While the movie shows the re-emergence of an alien race of super-beings, The Souled Store is super proud to represent official Eternals merch, including Oversized T-shirts. Designed for comfort, the Eternals range of merch from The Souled Store features premium quality t-shirts and more that make for great conversation starters. Buy exclusive Eternals merch only at The Souled Store",Mens-wear
29,Unisex-Adult Letter Print Regular T-Shirt (53421650_Mineral Blue S),Puma,689,No reviews,,PRODUCT STORY We've taken our iconic T7 tee with its sleek lines and easy style but switched the colour contrast T7 panels for tonal ones and added a bold print on the front for a fresh take on the classic street meets sports style tee. DETAILS Relaxed fitRibbed crew neckShort sleevesT7 panel inserts and logo tape on sleevesRubber and puffed suede print on frontHigh density rubber print PUMA badge on upper back,Mens-wear
30,Printed Round Neck T-shirt,VIKCLIQUE,474,4.1,11,"VIKCLIQUE Presents this solid Half Sleeve Round Neck royal Quality Printed T-shirt. This T-shirt embodies the brand's laid approach to casual wear. Made from high quality Lycra Cotton, this ragular-fit T-shirt is amazing in quality and skin friendly, perfect for an easy going look.",Mens-wear
31,Regular Fit Polo,Amazon Brand - Inkast Denim Co.,389,4.2,7,"An Amazon Brand - Inkast Denim Co., Look trendy and live trendy with a wide range of apparel. Our brand provides quality products which are made from quality material. which adds beauty and gives an elegant look. There are various collection of products available to chose from.",Mens-wear
32,Men's Regular T-shirt,Puma,599,No reviews,,"Product story suit your little one up with head-to-toe athletic-inspired style in this sweet minicats set. Featuring classic lines, bold branding, shoulder seam buttoning for easy dressing and soft sustainable cotton fabrics, your baby won't just look their best - they'll feel their best too. Features & benefits by buying cotton products from Puma, you’re supporting more sustainable cotton farming. Learn more at Puma. Com/foreverbetter details regular fitribbed crew neckbutton placket on shoulder seam for easy in-and-outelasticated waistband with internal drawcord for customised comfortPuma no. 1 logo at chest and left thigh",Mens-wear
33,Men's Regular T-shirt,Puma,"1,199",5.0,1,"Designed for comfortable wear for sports and street-style, PUMA apparels are always fun to wear. Upgrade in style with wide range of apparels form the world’s leading and much-loved sports brand, PUMA.",Mens-wear
34,Slim Fit T-shirt,Van Heusen,559,3.5,21,Look suave and stylish in this grey print Crew Neck T-shirt from V Dot by Van Heusen.,Mens-wear
35,Slim Fit Polo Shirt,USI,"1,199",No reviews,,"USI Con-11 is made of Fabric which is Durable and has incredible strength. Usi Polo keeps you fresh and crisp throughout the day. Our fabric has undergone extensive testing to ensure that it is Skin friendly and has Minimal Chemicals. The Per wear cost of USI Con-11 is very low, doing less damage to the soil. Comfort and Style go hand in hand with USI Polo's. This product is made in Smart fit with breathable Cotton fabric. It is the best Classic Polo for you. All components used to make this product are environment friendly. By using this product you are moving one step closer to save the environment. USI Con-11 Polo is best paired with Chinos, Knit Pants, Woven shorts or your favourite pair of Denims.",Mens-wear
36,Mandarin Collar T-shirt,Kalt,525,3.3,43,Kalt Men's Full Sleeves Cotton Blend Mandarin Collar T-Shirt,Mens-wear
37,Plus Size Men's Henley Shirt,Bigbanana,609,3.9,180,,Mens-wear
38,Men's Printed T-shirt,Wear Your Opinion,649,4.1,108,,Mens-wear
39,Regular Fit T-shirt,Red Tape,659,3.8,19,"Mustard in colour, this polo t-shirt from Red Tape offers a versatile, laid-back appeal, making it perfect for the urbane man. Made from 60% cotton and 40% polyester, this polo t-shirt has a two-button placket, short sleeves and contrast logo embroidery on the top left that adds a classic touch. The horizontal stripes all over makes it visually appealing. This polo t-shirt can be styled with a pair of blue jeans to look your best.",Mens-wear
40,Men's Cotton T-shirt,Pooplu,597,No reviews,,,Mens-wear
41,Men's Jersey,Vector X,900,No reviews,,Vector x is one of the established sports brands who provide stylish and innovative sports wear to most of the aspiring sport players as well as others. As a brand they have produced thousands of spectacular wear which have been used by numerous renowned sport personalities. The products speaks for its quality and fabric.,Mens-wear
42,Anime Dragon Ball z Goku Tshirt for Unisex Printed Half Sleeve Round Neck 100% Cotton Black T-Shirt,aallookart,499,New to Amazon,,Anime Dragon Ball z Goku Tshirt for Unisex Printed Half Sleeve Round Neck 100% Cotton Black T-Shirt,Mens-wear
43,PRO Static Man Untd Ronaldo Third Kit-Football Jersey for Boys and Men 2021-22,Generic,359,3.0,2,"Fit Type: Regular Fit Very comforting 100 % polyester Wash:- Gentle Hand Wash, Do Not Bleach, Dry in Shade",Mens-wear
44,Pearl Jam Cartoon T-Shirt | Cotton Casual T-Shirt | Round Neck Half Sleeve Crew Neck Unisex Summer T-Shirt,Bambiha,999,3.0,1,"Try this T-Shirt by Bambiha that has been designed for the extreme daily comfort, the modern era individual needs. Fashioned out of Premium Quality 180 GSM, 100% super combed, bio-washed and Pre-shrunk fabric for a luxurious feel, that is easy on your body the whole day long and even after your day ends. Our Premium cotton fabric offers an always smooth feel and years of long-lasting wear. The vibrant colors and excellent print quality by Bambiha assure you look great and stand out in the crowd. You are just one step away to order perfection. Designed and made in INDIA with love & passion for you.",Mens-wear
45,Men T-Shirt,Tommy Hilfiger,"1,507",3.0,1,CHEST CORP STRIPE GRAPHIC TEE,Mens-wear
46,100% Cotton Combo Tshirt,Made In The Shade,499,No reviews,,,Mens-wear
47,Men T-shirt,Red Tape,482.,No reviews,,"Pledge devotion to your favourite ones by wearing this white casual athleisure t-shirt from RED TAPE. Made from 100% Polyester,115 GSM fabric in casual fit for day-long comfort, this athleisure t-shirt features half sleeves and a round neck & flaunting graphic print that goes well with navy jeans and sneakers.",Mens-wear
48,Men T-Shirt,Tommy Hilfiger,"1,507",3.0,1,CHEST CORP STRIPE GRAPHIC TEE,Mens-wear
49,100% Cotton Round Neck Collar Full Sleeve Solid Combo Tshirt,Made In The Shade,499,Previous page,,,Mens-wear
50,Men T-Shirt,Red Tape,482.,Previous page,,"Pledge devotion to your favourite ones by wearing this white casual athleisure t-shirt from RED TAPE. Made from 100% Polyester,115 GSM fabric in casual fit for day-long comfort, this athleisure t-shirt features half sleeves and a round neck & flaunting graphic print that goes well with navy jeans and sneakers.",Mens-wear
51,Men LSG: Official Match 2022 Multicolored Printed Jerseys,The Souled Store,839,5.0,1,,Mens-wear
52,Men T-Shirt,United Colors of Benetton,799,3.8,5,V-NECK TEE,Mens-wear
53,Men's Cotton Round Neck Sleeveless Regular Fit T-Shirt,Diversify,299,4.2,3,,Mens-wear
54,Official Mickey Disney Boys T-Shirt ||Disney Official Merchandisers,BONKIDS,399,3.4,5,,Mens-wear
55,Men's Regular Fit T-Shirt (ALKCVSGFE60941_Yellow Ochre_Small),Allen Solly,439,4.4,4,Allen Solly Casual Crew neck Tshirt,Mens-wear
56,Men Tshirt,Max,314,5.0,1,Max Men's Tshirt,Mens-wear
57,"Music is My Escape 100% Lab Tested Cotton Bio Washed T Shirts for Men, Skin Friendly Tshirts for Men",BLACKSMITH,469,3.8,5,,Mens-wear
58,Women's/Ladies/Girls Long Polo Printed T-Shirts | Slim Fit Solid T-Shirts | Tops Stylish Round Neck Regular Fit Cotton Half Sleeve Shirt Combo (Pack of 2),CRAFTLY,579,4.1,108,"CRAFTLY brand presents T-shirt which is one of the most basic casual garments today. Being stylish is all about standing out in the crowd. Enhance your wardrobe with something which perfectly encapsulates your sense of style. We provides ultimate fashion and trending design meticulously crafted with 100% soft fabric. Features Best Suitable for Summer Wear Colour: Black,Maroon,Rama Green,Mustard. We use premium quality fabric for manufacturing our products with bio-washed fabric for bright colour and extra softness. Ideal casual wear for each and every single occasion like outing, daily wear, casual wear, picnic, hang out etc. You can Pair these basic tops under a jacket, with jeans, leggings. Believe that you will love it and get lots of compliments. Can be ideal gift for your friends and family people. Once go through product size chart for prevent size issues and choose perfect size according your body. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look. This t-shirt has been designed keeping in mind the latest trends in casual fashion, making you stand out when you wear it. This t-shirt feauturing half sleeves comfort function and fashion. Made from 100% cotton and is an essential every day item for every wardrobe. Color May Slightly Vary According to Camera Settings. Pls Buy after confirming Your Size Measurements. Sizes mentioned in Inches ( Size - Chest - Length ) Wash care instructions: Regular soft hand-wash/machine wash. Do not bleach! Do not use brush for wash! Try to wash with similar colour or wash separate. Dry in shade. TITLE",Mens-wear
59,Men's Regular Fit Polo Shirt,Arrow,749,Previous page,,"Polo shirts have become a mainstay in modern wardrobes and this version is a smart interpretation of the casual classic. The uber soft and airy cotton-pique construction lets you feel at ease for hours. It's framed with an uneven vented hemline, ribbed collar and sleeve ends. Button it to the collar and pair it with linen shorts in a nod to the mod aesthetic.",Mens-wear
60,Elevated Heather Adjustable Mask for Adult- Set of Two,Puma,329,3.5,16,"Product Details: Introducing the 3 layered re-usable masks from PUMA’s exclusive essential gear. The outer layer is made of 100% polyester and the middle layer is designed in SMS (Spun Bond and Melt Blown) non-woven fabric. The layering is complete with combed cotton inner layer that comes with anti-microbial and moisture wicking properties. Its foldable feature makes it handy. Shield yourself with this comfortable and stylised mask from PUMA Details: Set of 2 masks, 3 layered fabric air filter, Low eye wear fogging, Elastic ear loops, Features & Benefit 95% Bacteria Filtration Efficiency (BFE) for over 3m (micron) sized bacteria , 90% Particle Filtration Efficiency (PFE) for over 0.3 um (micron) sized particles, Disclaimer: PUMA Sports India Pvt Ltd (PSIPL)reiterates that the mask is not meant to prevent the infection or the transmission of any virus or disease of any whatsoever and is not a medical device., The mask is intended for general public use only, The mask is not intended to be or replacement of a surgical mask, personal protective equipment, or filtering respirators. The mask is non-sterile and is not intended for use in any clinical or surgical setting or where exposure to bodily or hazardous fluids may be expected, or where the risk of exposure through inhalation is high, There is no guarantee or warranty on the product, express or implied., This product once bought cannot be returned/exchanged, PSIPL assumes no liability for inaccuracies or misstatement by third party sellers., The mask should not be used by anyone with skin sensitivities or by anyone who has trouble breathing or who is unconscious, incapacitated, or otherwise unable to remove the mask without assistance., All dispute shall be subject to the sole jurisdiction of courts at Bangalore., The mask is for sale only in India, Additional T & C may be applicable, User Instruction: Sanitize your hands before using the mask, Place the printed side of the mask outward, While wearing the mask ensure that it covers the nose and mouth completely, Secure the string behind your ear, Avoid touching the mask while at public place and replace if it gets dampened, Remove the mask by holding the string behind your ears, Sanitize your hands and face thoroughly every time after using the mask, This is non returnable product.",Mens-wear
61,"Family Matching T Shirts for Father, Mother and Kid|Holi Tshirt Matching- Set of 3-06",iberry's,999,Previous page,,"iberrys Brand is specially designed for your Relationships & Bond. This Brand represent every individual who consider relationship,love & compassion as a secret weapon to leash out the eternal emotion of thyself. Printed High quality Couple Tshirt with Cotton fabric by iberrys.It is a set of two tshirts. One for male & one for female.Its Made in India. The Printed Round Neck half sleeve Tshirts lend both comfort and durability and its unique design will surely make you stand in the crowd.Revamp your style with this awesome collection of Cotton T-shirts from iberrys - Be your own label. This t shirt is made Premium cotton fabric and keeps you comfortable at all temperatures. Pair it with Denims or Casuals for a prefect Casual makeover.",Mens-wear
62,Men's Solid Regular T-Shirt (8905202583257_Orange XL),U.S. POLO ASSN.,"1,259",3.0,6,"MENS SHIRT, XL",Mens-wear
63,Men's Plain Regular fit T-Shirt (WNBBRBO-14_Multicolour L),Joshua Tree,829,3.8,5,Wnbbrbo-14_multicolour_l.,Mens-wear
64,Men's Multi Colour Full Sleeves Round Neck Cotton Blend T-Shirt(Dark Blue Melange::Black::White::Dark Grey),Kalt,499,4.6,10,Kalt Men's Multi Colour Full Sleeves Round Neck Cotton Blend T-Shirt,Mens-wear
65,Men Multicoloured Stylish Sleeveless Tshirt,hotfits,439,3.7,29,"Elegant your look by wearing this Blue stylish sleeveless tshirt with pair of any dark shorts and get hot look on your relaxing time, tshirt designed with 100% pure cotton",Mens-wear
66,0006 Men's Sleeveless T-Shirt Tank Top Gym Tank Stringer Vest for Men,THE BLAZZE,299,4.2,6,"Stay cool and free up your arms for a better range of motion with The Blazze Essential Sleeveless Muscle. Made for reduced distractions, this muscle features our signature Dri-Power moisture-wicking technology, odor protection to keep the fabric fresh, Enjoy the style and comfort of cotton with benefits of performance.",Mens-wear
67,INDIRAGE Apna Time Aayega - Half Sleeve T-Shirt - Unisex,Generic,299,4.1,3,Apna Time Aayega printed bollywood movie inspired tshirt for rap lovers. Material used is 180 gsm 100% cotton fabric. High quality screen printed.,Mens-wear
68,"Polo T-Shirts for Men - Collar Neck, Half Sleeves, Cotton, Regular fit Stylish Branded Solid Plain Tshirt for Men- Ultra Soft, Comfortable, Lightweight Polo T-Shirt",Scott International,549,4.4,3,,Mens-wear
69,Anime One Piece Roronoa Zoro Luffy Gear 4th Cotton Blend Printed Half Sleeve Round Neck Black/Blue T-Shirt for Men's/Boy's,VIKCLIQUE,424,Previous page,,"VIKCLIQUE Presents this solid Half Sleeve Round Neck Royal Quality Printed T-shirt. This T-shirt embodies the brand's laid approach to casual wear. Made From High Quality Cotton, this ragular-fit T-shirt is amazing in quality and skin friendly, perfect for an easy going look.",Mens-wear
70,BTS Group Hip HOP Printed T-Shirt (White Color),Generic,310,5.0,1,BTS GROUP HIP HOP PRINTED T-SHIRT ( WHITE COLOR ),Mens-wear
71,| Men's Oversized | Loose Fit | Relaxed | Wide Fit 100% Cotton Half Sleeves | Naruto face Printed Anime T-Shirt Classic T-Shirt,Joy&Happiness,599,Previous page,,"Joy&Happiness | Men's Oversized | Loose Fit | Relaxed | Wide Fit 100% Cotton Half Sleeves | Naruto face Printed Anime T-shirt Classic T-Shirt. Welcome to Joy & Happiness , your number one source for all new trendy apparels. We are dedicated to giving you the very best of clothing , with a focus on Trendy looks, brand new designs and unmatchable quality of products. Story About us Founded in 2020 by Rishabh Dubey, . When I first started out my passion for providing qualitative clothing in a very affordable rate drove him to start joy & happiness so that Joy & Happiness can offer you classy as well as trendy apparels for very class of people. We now serve customers all over India and are thrilled that We are able to turn our passion into own website. I hope you enjoy my products as much as I enjoy offering them to you. If you have any questions or comments, please don't hesitate to contact me. Sincerely, Rishabh Dubey",Mens-wear
72,Raksha Bandhan T-Shirt for Boy’s and Girl’s T-Shirt Raksha Bandhan Brother Sister Combo T-Shirts Short Sleeve Top Big Brother and Little Sister Saurus,baby wish,499,,,,Mens-wear
73,Anime T Shirt for Men and Women Regular Fit Money Heist La Casa De Papel Tshirts Bio Wash Unisex Pure Cotton Casual Wear Round Neck T-Shirt,Darkbuck,499,Previous page,,"Bio-Wash is a Premium cotton that have finishing process that enhances fabric quality by decreasing the pilling tendency and fuzziness of (cellulose) knitted fabrics. This finishing process applied to cellulose textiles that produces permanent effects by the use of enzymes. This process removes protruding fibres & slubs from knitted fabrics, significantly reduces pilling, softens fabric hand and provides a smooth fabric appearance Cotton shirts breathe better than clothing made with synthetic materials, and are less prone to retaining odors and losing shape. Even better — cotton t-shirts are low maintenance and don't have a ton of washing instructions. It's a soft, familiar fabric that everyone can believe in.",Mens-wear
74,Technosport Men Polo Neck Half Sleeve Sport T-Shirt White,Generic,265,,,,Mens-wear
75,Mens Blue Plain Collar T-Shirt |22203651-1,Monte Carlo,449,5.0,2,,Mens-wear
76,Monotone Full Sleeve Cotton T-shirt for Men | Round Neck T shirts | Regular Fit Shirts | Clothing & Accessories for Man | Comfort Wear | Relaxed Clothes | Loose Fit | Solid Colours | Reflective Print,VYBN,749,2.0,1,,Mens-wear
77,"Diabetic Care Sock for Men and Women - Pure Cotton with Stretch Spandex, Unisex Free Size, Seamless Toe, Relaxed Top, Padded Underfoot, with Air Vent, Striped, Box of 2 Pairs",soxytoes,549,4.0,1,"""Diabetic Care Socks Pack Of 2 PairsIf you’re a diabetic, no matter what the docs say Soxytoes can make some of your pain go away. Wear our diabetic socks to fight the sensitivity, Feel fresh, comfy and know we take feet-rescue operations seriously. Get the blood flowing, ventilate your toes, They’re stripped hot and cold, you’ll be happy with what you chose.DISCLAIMER: These Socks DON'T CURE OR TREAT Diabetes. They are specially made for diabetics and provide required foot care and additional comfort to their feet. This pack contains 2 Pairs of Navy Blue Socks with ‘fiery hot’ and ‘icy cold’ themed coloured StripesLength: Mid Calf | Crew.Size: Unisex, for Men and Women, Free Size with Stretch Spandex.Why should you buy these socks?Washcare: Machine washablePolyamide Mesh and Reinforced Heel & Toe: Provides just the right amount of strength for you to remain all day at play, or dance all night!Fabric: Pure Bio-Washed Cotton with Stretch Spandex. Guaranteed to keep you Fresh and Dry.Seamless Toe for Extra Comfort: Our socks will keep you so light on your feet, that you’ll forget you’re wearing any!Soft Grip: No need to worry about your socks slipping off - we’ve got you covered there too.So, say NO to Shoe Bites and Limps, and yes to quirk!#GetNoticed! with SoxytoesWhy dress to ‘fit in’ when you can ‘stand out? Celebrate yourself, and we will celebrate with you. Make everyday fun with our fresh, eye-popping designs.",Mens-wear
78,Men's Regular Fit T-Shirt,U.S. POLO ASSN.,"1,168",Previous page,,,Mens-wear
79,Unisex Printed Cotton T Shirt on 40th Birthday,Ritzees,499,5.0,1,,Mens-wear
80,"Printed T-Shirt for Adults, Khatu Shyam Ji, Hare Ka Sahara Baba Shyam Hamara, Front Side Print. Imprint Gift",Generic,199,5.0,1,"Size - Check size chart under images section to get perfect fit. Sizes available for him and her both - S, M, L, XL, XXL and For Kids - 2-4 Yrs, 4-6 Yrs, 6-8 Yrs, 8-10 Yrs and 10-12 Yrs. Package Content - 1 unit of T-shirt per Pack.Wash Care: Cold Machine wash inside out ,Tumble dry low , Dry inside out ,Mid hot iron inside out ,Do not iron on the prints ,Do not chlorine bleach.",Mens-wear
81,"Polyester Half Sleeve Jersey with Round Collar and Digital Print All Over for Men (Color: White, Blue and Grey)",JJ TEES,345,3.2,9,,Mens-wear
82,Graphic Printed T-Shirt for Men| Dog Mom | T-Shirts for Dog Lovers | Dog Tshirts | Half Sleeve T-Shirt |Round Neck T Shirt | 100% Cotton T-Shirt,T-shirt Truck,499,4.7,28,,Mens-wear
83,Men's Solid Regular Fit Polo,Red Tape,449,3.9,31,,Mens-wear
84,Men's Regular Fit T-Shirt,Kalt,575,4.1,98,,Mens-wear
85,Men's V-Neck Cotton T-Shirt,Macroman M-Series,389,3.9,22,,Mens-wear
86,Men Full Sleeve t-Shirt,Generic,348,Previous page,,"Introducing our men's full sleeve t-shirt - the perfect addition to your casual wardrobe. Made from high-quality, breathable cotton fabric, this t-shirt is designed to keep you comfortable and stylish all day long. The full sleeves provide extra coverage, making it an ideal option for cooler weather or as a layering piece.The slim fit design creates a modern and sleek silhouette, while the classic crew neck adds a touch of versatility to this wardrobe staple. Whether you're running errands, hitting the gym, or simply lounging at home, this t-shirt is perfect for any occasion.",Mens-wear
87,Ronaldo Jersey Blue Half Sleeve t Shirt for Men Football Jersey,AYBTIC,499,4.2,3,,Mens-wear
88,AVIRAJ Stores Men Solid Color Round Neck Half Sleeve Collar Polo Tshirt Regular Fit for Men,Generic,229,Previous page,,"Polo t-shirt for men's and boys with good quality and low price. By far the most popular and demanded matty fabric for T-shirts, The premium quality fabric is soft and gentle to the skin.",Mens-wear
89,Men's Cotton Regular Fit T-Shirt (Combo Pack of 2),RodZen,699,2.0,1,,Mens-wear
90,Men Shirt,Peter England,"1,199",,,,Mens-wear
91,"Cotton Graphic Print Tshirt for Men & Boys This Guy is an Awesome, Black",GIFTEENG,499,,,,Mens-wear
92,IIT Delhi T-Shirt,Generic,499,Previous page,,Hey Buddy !! We Print Best Quality and High Resolution Images and it will be Totally Customize by You So Please Avoid Returns. We Keep Privacy of Your Photos. Try it Once You will LOVE it,Mens-wear
93,Men's Pure Cotton Casual Oversized Round Neck Metallica Print Self Love Short Sleeve Summer Tshirt- White,Teeshut,699,2.7,3,,Mens-wear
94,Men T-Shirt,Allen Solly,637.,4.0,2,Ace weekend dressing in this Blue Graphic Print Crew Neck T Shirt from Tribe by Allen Solly.,Mens-wear
95,VastraPur Men's Slim Fit White T-Shirt || Beach 102,Generic,299,Previous page,,"Care Instructions: Hand Wash Only Fit Type: Regular Fit Care Instructions :- Hand Wash Only Occasion :- An Unmissable Treat For Your Wardrobe, This Stylish T-Shirt Is Sure To Stand Out. An Awesome Wear For Any Casual Occasion. Its Sporty, Great For Leisure, Gym Or For A Lounge Party. Express Your Style With This Beautiful Print To Reflect Your Personality. Combine With Jeans Or Lowers To Complete Your Look. Fit And Sizes :- Bright, Modern, Round Neck Design. Half Sleeve, For Everyone, Our Unisex T Shirts Are For All Body Types. Men, Women, Boys & Girls. Package Content :- Printed T-Shirt, Sleeve Type : Half, Neck Style : Round",Mens-wear
