,title,brand,price,rating,reviewCount,description,categories
10,Plus Size Women Solid Midi Length Shrug,Max,599,No reviews,,MAX Women Solid Three-Quarter Sleeves Shrug,Women-western-wear
11,Women Ladies Girls Winter Wear Woolen Round Neck Button Embroidered Sweater Cardigans Sweaters (100% Acrylic Wool),Chatanya,997,3.3,13,"Walk-in style with this self-design longline cardigan, has a mock collar, long sleeves, button closure, ribbed hem.Made of 100% Pure Acrylic wool (Shimmered). Elevate your personal style with this snug and fashion-forward CHATANYA sweater. You can style this piece with slim jeans and minimalistic silver jewellery for your next date night.",Women-western-wear
12,Women Top,Preneum,349,No reviews,,tops crop tops for girls tops for women tops for women printed stylist latest lace tops for women western wear top girls top women top tees top combo for women tops under 200 tops under 300 tops under 400 tops under 500 tops under 600 tops under 700 tops under 800 tops under 900 tops under 1000 short dress for girls and regular sleeve black,Women-western-wear
13,Women Yoga Track Pants,Imperative,349,3.9,48,,Women-western-wear
14,Women's Georgette Fit and Flare Maxi Casual Dress (ENISS22WDR304_Jet Black_2XL),Amazon Brand - Eden & Ivy,653,No reviews,,"Stay on trend with Eden & Ivy. Fashionable, flirty and versatile, these Dresses are made in comfortable stretch knit. Style them any way - dress it up with stilettos or wear them casual with with flat sandals. This dress is perfect for taking you seamlessly from weekday to weekend with a simple change of accessories.",Women-western-wear
15,Sequin Crop Top,DRAAX fashions,660,3.3,13,,Women-western-wear
16,Mirako by Van Heusen Women's Regular Shirt (VWS4MRGFS89354_Mustard_S Small),Van Heusen,429,3.4,2,"Van Heusen presents Mirako – stylish and trendy wardrobe for the fashionable young woman of today. A perfect mix of fashion and versatile utility, The collection blends the contemporary vibes of new York to the spontaneous innovation of Japan & south korean urban landscape. Inspired by the Japanese words ‘mirai’ meaning ‘future’ and ‘koten’ meaning ‘classics’, the range of functional casuals is perfect for work on the go while expressing your personal style - mirako Van Heusen allows the best of both worlds.Regular fit Shirt",Women-western-wear
17,Pleated Neck Dress,Momin Libas,"1,476",3.7,148,Navy Blue color. Made of Kashibo fabric. Exclusive of the prices of Hijab/ Scarf and Cap,Women-western-wear
18,Women's Top,MIZAGO,499,3.7,57,,Women-western-wear
19,Pearl Style Denim Palazzo Jeans,Devil,425,3.0,3,Become one of your favorites this season. Club this Crepe made pair with your favorite top and step out in a casual yet classy look. Joker Jeans are the trendy alternative to Attractive Look jeans this season. This brand is known to provide premium quality apparels for all fashion conscious people around the world. It will surely make you an eye catcher among your friends.,Women-western-wear
20,Legging Cotton For Women,Baano,449,3.9,8,,Women-western-wear
21,Drawstring Scrub Pant,Protect U,385,2.0,1,,Women-western-wear
22,Women Lycra Leggings,AGILE WEAR,299,3.7,250,,Women-western-wear
23,Women's Cotton Lycra Side Flower Ankel Length Pant | Leggings Pant,ATRICIA,599,New to Amazon,,,Women-western-wear
24,Fit And Flare Dress,FAB,501,No reviews,,"Crepe fabrics are preferred for daily wear because they require little or no ironing and are very Soft and Comfortable, Thin Material also for light-weight feel.",Women-western-wear
25,Loose Fit Tunic Shirt,global desi,499,4.2,4,Casual Wear Three-Quarter Sleeves Self Design Button with Loose Fit Kurta,Women-western-wear
26,Women's High Rise Jeans,KOTTY,629,3.4,11,,Women-western-wear
27,Printed Cotton T-shirt,TVP Fashions,647,4.0,11,,Women-western-wear
28,Women's Jeans,MM-21,699,4.2,189,,Women-western-wear
29,Pencil Skirt with Elastic Waist Band and Back Slit,Venusgrab,500,4.0,129,"A fitted pencil outline brings glamorous shape to this stretch-blend skirt. Pull On closure, Soft and High Quality Fabric With Strong Elasticity",Women-western-wear
30,Bodycon Knee-long Dress,Bronz by Unlimited,219,3.4,2,,Women-western-wear
31,Cold Shoulder Blouse,Harpa,209,4.0,2,,Women-western-wear
32,Women's Lycra Shiny Strechable Petticoat Off White,SARA,320,3.9,14,"Preeti’s Creation presents Lycra based Petticoats – this is a premium quality petticoat tailored to perfection with high quality fabrication which would be a perfect companion for your saree or a transparent material. We design cotton plain, embroidered, lace and our products are smooth, single – layer-gathered at the waist. Our weave cotton fabric that’s on the light, semi – sheer side with slight stiffness. Its starches very well for papery smooth finishes. SARA petticoats reduce the layers so your waist looks small.",Women-western-wear
33,Women's Solid Light Blue Cotton Flat Front High Waist Denim Shorts,BLANCK,"1,189",No reviews,,"This perfect destructive light blue shorts by BLANCK calls you on a summer vacay with a casual laid back look. It is made to perfection from breathable cotton fabric, which is high on comfort and style. This high waist shorts feature 5 pocket style, flat front, button closure, frayed hem and belt loops, which lends it a functional touch in a remarkable way. Pair this wardrobe staple with T-shirt of your choice and heels to let your style do the talking for you, wherever you go. You should invest in this piece for fresh casual look.",Women-western-wear
34,Sequin Crop Shrug for Women,2 Pc Collection,699,3.1,5,"party wear open front short shrug with 3/4th sleeves. This dress is a perfect choice for casual day to day outings, travel, work and much more. One place for all your fashion needs. Trendy Design, comfort and premium quality. Pair it with a denim or trouser for party or with an ethnic skirt, lehenga for ceremonial or festive occasions. Bolero jacket embellished with sparkly sequins, which perfect for evening wear/dress shrug, dance/choir performances, Halloween costume, club, night out, casual wear and so on. and this sequin shrug for women also can be used as gift for Mother's Day, birthday, holiday or other special day, anniversary.",Women-western-wear
35,Women's Printed Round Neck Casual Top,Max,499,No reviews,,MAX Knitted Top,Women-western-wear
36,Women Dress,Max,489,3.8,25,Max Women Dress,Women-western-wear
37,Cotton Kpop Print Tshirt,POD STUDIO,619,5.0,1,"POD STUDIO Printed Half-Sleeve Round Neck Unisex T-shirtMaterial - Cotton, Pattern - Printed, Sleeves - Half Sleeves, Closure Type: Pull-On, Collar Style: CollarlessMade from high-quality 100% cotton, this classic fit t-shirt features a crew neckline & half sleeves. Always true to size and machine washable, our products are designed to last.Perfect for Casual, Evening, Holiday & Party WearThis T-shirt with printed graphics gives a trendy yet casual look. Durable stitching and Quality finish make this product a must-have in your wardrobe.Crafted and Proudly Made in India Product.For More Stylish & Printed T-shirts Head On To Our Brand POD STUDIO.",Women-western-wear
38,Blue and Grey Striped Cotton Kaftan with Side Tie Ups,kasya,599,4.5,2,"Lounge like lady, in our blue and grey printed long kaftan. It is a cambric printed kaftan with securing drawstring at the waist.",Women-western-wear
39,Women's Regular T-shirt,VERO MODA,854,No reviews,,,Women-western-wear
40,Women's Striped Top,AND,809,4.5,2,,Women-western-wear
41,Women's Regular Fit Leggings 15+Color-Churidar Size,Aaru Collection,299,3.5,31,"Aaru Collection WOMEN'S LEGGINGSLegging are fits one and all. The fabric is stretchable and feels super soft.Fabric: cotton our leggings are made from the super soft. The material is fabric: cotton. Leggings have a longer fabric life.The leggings have an elasticized waist band.They can be worn with casuals and tees, with heels, with a chic kurta or an indian outfit. Once you try our ultra soft fabric, you may find hard to wear other ordinary leggings.Why opt for these Legging ?1.) Girl's relaxed this cotton leggings are super soft and comfortable.2.) You can easily move.3.) This leggings for women are available in Free sizes. Thus, it is suitable for every body shape.",Women-western-wear
42,Regular Blouse,Harpa,499,3.7,19,"Bringing something new to the high street, Harpa aspires to deliver every woman’s wardrobe needs – from well made staples to on trend fashion pieces.",Women-western-wear
43,Women's Viscose Waterfall Shrug,Glammore,799,3.3,32,,Women-western-wear
44,Women's Animal-Print Mesh Bodysuit Top (Brown),Boldgal,"1,049",3.9,13,Boldgal is your favourite Online Shopping destination for Global Fashion Trends for Women's Clothing.,Women-western-wear
45,Cotton Lycra Capri,ROOLIUMS,399,3.4,149,"This Basic Seamless Short Knee Length Legging is one of the basic and must have item for all women. In these days, leggings are seen everywhere. The great things about basic solid leggings are first of all, the comfortable fit. It is as if you didn't wear anything. The price is also inexpensive and decent so you can purchase several of these to mix and match with your clothes. It can be also worn inside the pants for the cold weather as well. Curious about colors and sizes?",Women-western-wear
46,Lycra Cotton Casual top for Women's and Girl's,Percia,349,5.0,2,"Percia offers all kinds of tops for both women and girls - Tops for women under 500, tops for girls new fashion western, women tops, top for girls, top for women western wear, tops for women casual, top for women's new style, top girls stylish fashion, tops for women western. Top style: colour blocked top with ruffles on bodice and ruffled Cuff sleeves. Fabric Style: Lyccra cotton fabric. Styling tip: can be be styled both as a formal work outfit and a playful party outfit.. Garment fit: garment is made with relaxed fit. Fabric Type: garment is made of viscose cotton, which is 100%",Women-western-wear
47,R.A.C ABAYA Women's Crepe Solid Abaya With Hijab White Black,R.A.C ABAYA,,New to Amazon,,We at R.A.C ABAYA We are dedicated to 100% customer delight and satisfaction.We ensure that your shopping experience with us is smooth and hassle free right from placing your order to delivering it at your doorstep.,Women-western-wear
48,Womens Tops Round Neck Full Sleeves Pack Of 1,BODYCARE,499,No reviews,,,Women-western-wear
49,Women Casual Azure Blue Floral Printed Joggers,POPWINGS,399,No reviews,,,Women-western-wear
50,Chiffon Western Top,KERI PERRY,501,3.1,12,,Women-western-wear
51,Empire Maxi Dress,PURVAJA,444,5.0,1,"Channeling an elegant look, this dress from Purvaja grabs attention with its all-over look and design which is made of Heavy Imported will keep you comfortable throughout the day, this dress can be clubbed perfectly with a statement clutch and a pair of strappy heels. Dress Fabric: - Heavy Imported With fully Stretchable, Be the prettiest lady in this Finished Empire Dress. Dress regular Length - 50 inch, Package Content: 1 Dress ,Style (Pattern) - Empire Dress, Size:- Select as per your requirement, Fit Type: Regular Fit. It is ideal for Ceremony, Casual, Evening and any Formal function. It can be worn casually in friend's party. It is full stitched dress. Therefore, No any stitching required. You will be a center of attraction in the event once you ware it. The true mystery of excellent fashion and design is revealed with this exotic collection. The Dress fabric makes this Dress easy to drape and carry all day long. All Accessories shown are for styling purpose only. Slight color variation may occur due to photographic reasons.",Women-western-wear
52,Rayon Embroidered Regular Top,Hisham,649,3.6,14,,Women-western-wear
53,Rayon Embroidery Long Dress,AAIVAN,599,4.2,8,"An amazing range of women's ethnic wear in soft and solid colors that looks perfect for regular wear. With beautiful designs and patterns. These apparels are very stylish and comfortable too. with a perfect blend of comfort and traditional style,",Women-western-wear
54,Women's Solid Regular Fit Top (DCWCF08RC11L39-4623G_Navy L),Diverse,409,4.0,4,"Spruce up your wardrobe with this high-quality top from Diverse Women's Wear. Crafted in a rayon fabric and offers superb comfort and an impeccable finish. A reliable option for all body types, the tops features cut out with Tie ups, center slit, three-quarter with bell sleeves and regular length. Diverse is a western wear brand of everyday wear for Men and Women. It offers affordable fashion in quality fabrics and fabulous fits. Our products are completely conceptualized and created in India.",Women-western-wear
55,Regular Polo Shirt,Levi's,499,4.1,8,"The polo shirt is an enduring silhouette with endless functionality. It gives you the comfort of a tee, but is upgraded with refined details for a slightly stepped-up look.",Women-western-wear
56,Western Tops for Women's Top/College wear top/Regular top,OLIZZO,479,No reviews,,"Spruce up your women’s wardrobe with this orange georgette top with a beautiful flowers hand made design from Olizzo available on Amazon. This casual wear regular top is perfect for a day out with friends or a night get-togethers with family. Make people stop and stare, by wearing this beautiful top top. Made it from breathable georgette fabric with butter crepe inner that provides comfortable throughout the day. This regular top features U neckline, 3/4sleeves pair it with jeans shorts and with some accessories",Women-western-wear
57,Western Shirt for Women (Office wear/Formal Shirt),OLIZZO,479,No reviews,,Perfect for everyday use casual wear . This is well fitted comfortable and stitched to perfection pair this with jeans and you can also add some assessors which look adorable on you.,Women-western-wear
58,Tops for Women|Crop top Tank top|Beach wear|Stylish Tops|Inner for Women|Ribbed Tops|Spaghetti top|Stretchable Gym Tops|Trendy Tops,BERRY BIRD,279,4.4,71,"With the classic rib-knit design for a little textured feel, this tank top has a plain, cropped silhouette that makes it easy to pair with any high waisted bottom from jeans, shorts or skirts. tops for women|tops|crop top|tops for women western wear|crop tops for women|top|women tops|top for women|tops for girls|woolen tops for women winter tops for women|turtle neck tops for women|tank top for women|black tops for women|girls top|high neck top for women western tops for women|aesthetic clothes|crop tops|beach wear for women|inner for women|black crop top|high neck full sleeve tops for women|white tops for women|western tops|white top for women|crop top for women stylish tops for women|white t shirt for women|formal tops for women|women to|sleeveless tops for women camisole for women|black top|ribbed tops for women|long top|ladies top|korean tops for women|tops for women stylish latest|black crop top for women| tank top|t-shirts tops|crop top long sleeve|white top|woolen top for women|crop tops for girls|top for girls|crop tops for women western wear|korean tops| party wear tops for women|white crop tops for women|tunics|same day delivery|crop top 3/4 sleeve|woolen top|winter tops|women tops western latest| top for women stylish|off shoulder top for women|winter inner for women|wrap top|woolen top for women winter wear|tops under 300| office wear tops for women|spaghetti top for women|black full sleeves top for women|plus size tops for women|woolen tops for women stylish| crochet top for women|winter top for women|crop top for girls|tops women|long tops|red tops for women|women jeans high waist",Women-western-wear
59,"Western Olive-Green Top, College wear and Birthday wear & Gifted Some one",OLIZZO,499,No reviews,,"This Latest stylish top for girls and women's feature shorts cap sleeves in butterfly style. This round neck easy to wear has a regular fit. Super Soft, Comfortable & Durable. You can pair up this top with jeans perfect for day outing evening dates or dinner.",Women-western-wear
60,Women On-The-Go Slit Flare Pants | AeroFlo Fabric | Stylish Slits | High Rise | Flare Pants for Women,BlissClub,"2,093",5.0,1,"On-The-Go Slit Flare Pants are crafted in our AeroFlo Fabric which is composed of 80% Polyester and 20% Spandex. AeroFlo is lightweight, durable and moisture-wicking. Our fabric is peached to give you that extra softness. Our pants offer you a snug fit till the thighs and flare from below. They are high-rise and have a wide and comfortable waistband along with stylish side slits that minimize restriction as you move. They have two side pockets secured with hidden zippers. Our slit flare pants are great for all your low-mid impact moves including salsa, body balancing and party hopping.",Women-western-wear
61,Dry Fit Shirts,berge',995,4.5,8,"Totally adorbs! This round-neck, short-sleeved, digital design jacquard t-shirt has the right mix of simplicity and smartness. It is made of Instadry, breathable, light and pure polyester making it perfect for a day out at the movies or lunch with friends. Pair this cute top with ankle-length bottoms and flat footwear to create a luxe casual look.",Women-western-wear
62,Dry Fit Cotton Shirts,berge',995,4.1,90,,Women-western-wear
63,Women's Side Flower Ankel length Pant,KVT SHOP,599,New to Amazon,,,Women-western-wear
64,Regular Polo Shirt,Levi's,499,4.1,8,"The polo shirt is an enduring silhouette with endless functionality. It gives you the comfort of a tee, but is upgraded with refined details for a slightly stepped-up look.",Women-western-wear
65,Slim Fit 3 Button Jeans,AKACY,745,3.7,15,,Women-western-wear
66,Cotton Printed Happiness T-shirt,Bewakoof,422,4.0,6,,Women-western-wear
67,Women's Regular Shirt,VERO MODA,799,5.0,2,"VERO MODA is the brand of choice for independent young woman conscious fashion that wants to dress well and pay less. VERO MODA offers quality clothes, affordable and inspiring for the young woman who wants to look good and have fun with her look. At VERO MODA, the customer finds the right clothes at the right price and the opportunity to follow fashion at will.",Women-western-wear
68,High Low Dress Gown Kurti,TILISM,"1,299",3.2,11,"Imagine Yourself In This Party Wear Long Dress from the brand TILISM - Just Try To Feel This Stylish which is Made From High Quality Soft Net Material. This Long Dress Will Feel Very Soft Against Your Skin. You Need To Get This Now To Upgrade Your Wardrobe.Get Ready To Receive Compliment After Compliment From Your Friends, Family And Loved Ones In Any Party, Wedding, Occasion For This Beautiful Long Dress. This Women's Dress Will Make You Center Of Attraction.",Women-western-wear
69,Skater Knee Length Dress,Shivgami Creation,299,4.1,5,Spruce up your wardrobe with this Dress from Shivgami Creation available on Amazon. This Skater Dress has All Over Print as pattern type and is perfect for a day out with friends or a night of get-togethers with family.,Women-western-wear
70,Women Jeans,Pepe Jeans,"1,118",4.4,7,"Fluid, soft denims with rich washes and fashion detailing are the core of the women's denims.  .",Women-western-wear
71,"Women's Cotton Printed Wrap Around Maxi Skirt (Red, Free Size)",UniqueChoice,449,4.1,94,"UniqChoice offers Flaunt your style wearing this long skirt for women from the house of Cotton Breeze. Made of cotton, this regular fit skirt ensures utmost comfort all day long and is easy to maintain. This skirt will go well with a body-hugging top or short kurta and footwear of your choice",Women-western-wear
72,Women's Printed T-shirt,VERO MODA,329,3.5,27,"Work feminine print into your looks with this t-shirt from Vero Moda. Made of viscose elastane fabric, this t-shirt is comfortable to wear and skin friendly as well. Featuring a round neck, flared sleeves, and a printed pattern, this t-shirt possesses a stunningÂ sophistication.Construct an easy-going look in this t-shirt. Show off your fashion sense by clubbing it with a pair of contrast denim.",Women-western-wear
73,"Turkish Style A-line Shape Stripe Abaya with belt,Nose Piece & Puffed Sleeves Viscose Fabric Burqa Burkha for girls women Abaya with Small Dupatta without Nose Piece Free size",VIVIDBRICK,999.,New to Amazon,,"Present by VIVIDBRICK : Our Abaya’s design are to cater to millions of women living in there and for them to feel comfortable, covered and confident and own their dressing choices. We offer the perfect blend of modernity and modesty.",Women-western-wear
74,"Womens Active Wear Jegging for Yoga Sport and Gym, High Rise Waist Regular Skinny Fit Jegging - Zip Pocket",VARMINT,659,No reviews,,,Women-western-wear
75,Women's Pink Embellished Tiered Maxi Dress,Zink London,"1,749",5.0,1,"Put an elegant look by wearing this unique hooded jacket from the house of Zink London. Made to accentuate any body type, the collection will surely give you that extra oomph and make you stand out wherever you go wearing this. The product material also keeps you comfortable throughout the day. Club it with your favourite jeans and sneakers; and of course, don't forget to wear your pretty smile!",Women-western-wear
76,Women Dress,Max,719,2.9,10,Max Women Dress,Women-western-wear
77,Flared Dress,IFabrics,399,No reviews,,A beautiful dress comfortable in every aspects whether you are travelling or visiting somewhere casually.,Women-western-wear
78,Rayon A-line Dress,TOSHIKA,499,3.3,5,,Women-western-wear
79,Casual Tops,STYLE SHADOW,493,3.9,8,"Style Shadow Presents Latest Stylish Special Beautiful Printed Tops for Women Western wear and Girls.Premium Fabric And AccessoriesMade from smooth, 100% Viscose Fabric, this dress is sure to look trendy. It is color bleeding resistant thereby making it long-lasting. Style Shadow is an online fashion label that beliefs in dressing the Indian woman for both her perfect and not-so-perfect moments. Our team of designers consists of young Indian women just like you who understand your clothing needs. We believe that her wardrobe should work for her unique style.We design in India as we understand the needs of the young Indian woman and care about knowing who we make our products for. We pride ourselves on our quality - we offer summer tees that are cotton, work wear that is linen, party wear that is trendy yet perfect for the Indian body type.",Women-western-wear
80,Women Lycra Leggings,AGILE WEAR,299,3.7,250,,Women-western-wear
81,Toko Twill Women Printed Jogger Pant,Buynewtrend,399,New to Amazon,,"BuyNewTrend presents toko twill jogger pant, elastic closure, printed, jogger fit in white color. Size Chart In Inches - Size : 28 ""Waist 28 Length 36"" Size : 30 ""Waist 30 Length 36"" Size : 32 ""Waist 32 Length 36""",Women-western-wear
82,Legging Cotton For Women,Baano,449,3.9,8,,Women-western-wear
83,Women's Cotton Lycra Side Flower Ankel Length Pant | Leggings Pant,ATRICIA,599,New to Amazon,,,Women-western-wear
84,Dobby Print Plus Size Top,oxolloxo,639,2.7,5,"Wear the style and glam in one go with Black dobby print elegant plus size women top. It is fashionedwith an all over floral dobby print, round nckline with tie-knot to high rise the neck, long loose sleeves and a falred hem. Pair this with white pants opr denim and look chic and a girl with confidence this season.",Women-western-wear
85,Georgette Crop Printed,SIRIL,299,3.7,25,Shop from a wide range of Top from SIRIL. Perfect for your Party use.,Women-western-wear
86,womens Jacket,Qube By Fort Collins,"1,368",4.2,65,"Being the leading name in the industry we are involved in offering a wide range of women's jacket. These jackets are manufactured under the strict guidance of our professionals using best quality material which we procure from the certified vendors of the market. These jackets are ideal to wear in fall & winters. Moreover, we offer these in various sizes and colours also. We deal in impressive taste in fashion which enhance your clothing collection.",Women-western-wear
87,Pack Of 2 Printed Cotton Tshirt,CHOZI,699,3.8,12,"CHOZI is a brand that offers women a variety of styles' clothing, such as fashion, cute. We are not only committed to providing women with high quality and diverse styles of clothing but also constantly improving our service level. We hope that every woman who wears our clothes will be more confident, beautiful and happy to enjoy life.Features:Round Neck: The soft, round neckline is as comfortable as it gets. Easy to wear and take off, the collar fits snugly at the nape of your neck.High-Quality Print: Our stylish printed t-shirts are digitally printed with high-quality inks that are vibrant and durable.Full Sleeves: Our comfortable Full sleeves T-shirts spell utmost comfort, making them a great option to wear every day.Cotton: This stunning product Quality Cotton T-Shirt is sure to bring joy to any kind and faithful people.",Women-western-wear
88,Woollen Women's Sweater,Ogarti,599,3.9,247,"Shop from wide range of sweater from Ogarti.This is woollen high neck skivy specially designed for women's/girls.Perfect for your office wear,party wear use ,you could pair with a stylish pair of jeans or trousers complete the look.",Women-western-wear
89,Women's Top,LUJOSO,573,3.6,13,"LUJOSO is a spot of best in class fashion for women. We at LUJOSO are dedicated at maintaining values of Indian tradition by making women outstanding in their looks. Our ultimate goal is to satisfy customers by delivering fashion trends both for Indian and Western Wear. We are dedicated for providing unique, captivating and dazzling collection of clothes to customers. We have our own well trained dedicated staff that provides excellent quality products. We have collection of designs of Indian bottom wears/western bottom wears / Tops / T-shirts/ Kurti/ Dresses.",Women-western-wear
90,Women's Skinny Pants,GO COLORS,"1,299",4.0,2,"Let go & stay uninhibited with the Black Side Striped Jeggings. Made from cotton, it is mid-rise jeggings with button up closure, belt loops, front & back pockets.",Women-western-wear
91,Women's Waterproof PVC Raincoat,Zacharias,499,3.2,110,"Now Crafted With A Upper Body For A Flattering Fit, This Raincoat Protects Your Upper Body, Hips And Thighs From Exposure To The Elements During Long Waits At Uncovered Bus Stops. Switch On The Protection Of The Rain-Shedding Women'S Raincoat Down And Stay Out There Longer. This Raincoat Proves To Be The Just-Right Layer You'Ve Been Looking For On Lighter Weather Days. Waterproof And Breathable, This Raincoat Is Built To Shield You From Rain Out On The Trail. Combines With Full Seam Sealing And A Soft Pvc Lining To Keep You Dry And Comfortable Both On The Exterior And Interior.The Rain-Shedding Nylon Nylon Taffeta Exterior With Dwr (Durable Water Repellent) Finish Protects Dynamically.",Women-western-wear
92,"Kodenipr Club Royal Series Black Chef Coat White Piping Contrast,Poly/Cotton (Large(40))",KODENIPR CLUB,660,4.0,46,,Women-western-wear
93,Cotton Zippered Top,Miss Chase,489,4.3,14,"This knitted cotton solid zippered high neck top, Has a round neck and half sleeves",Women-western-wear
94,Women T-Shirt,Puma,799,New to Amazon,,"PRODUCT STORY: For athletes who want to stand out from the crowd, this training t-shirt combines a digitally inspired, minimalist design with high-performance features – including moisture-wicking dryCELL technology and flatlock stitching for reduced friction. FEATURES & BENEFITS dryCELL: PUMA's designation for moisture-wicking properties that help keep you dry and comfortable Flatlock Stitching: PUMA's solution for less friction and higher comfort DETAILS Crew neck AOP warning: Product with all-over-printed graphics might not exactly match the images 100% Polyester",Women-western-wear
95,Women's Girls Embroidery Top Denim Blue (Plus Zize),Maahi,849,New to Amazon,,"Shop from a wide range of Plus size Tops from MAAHI DESIGNS. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Women-western-wear
96,Women's Cotton Lycra Bell Bottom Formal Trouser,Smarty Pants,759,4.0,1,"Feel compact & comfortable all day long. These bell bottom formal trouser in blooming will give you sharp look. it's high waist fitting, cotton lycra fabric will make you feel easy.",Women-western-wear
97,Women's Long Winter Coat Wind Resistant Coat with Button Closure & Front Pockets,SOC,"2,499",3.5,2,"ABOUT THE MANUFACTURER Out of the many Clothing Brands out there, our performance and taste for fabrics are what sets us apart. SOC is India's Growing Fashion Brand committed to provide High-performance products that can be fashionable, trendy & Classy yet economical and affordable. Our clothing intended’s to provide a combination of esthetic, style, comfort, functionality and is designed for all type of activities. ABOUT PRODUCT: WOMEN’s LONG QUILTED PUFFER JACKET  This new lightweight coat from the house of SOC is a must have for winters, featuring long sleeves, a classic button Closure and two front pockets with front belt. Pair over a t-shirt and jeans to ensure you’re prepared for any weather. Whether it's a multi day adventure with friends or a weekend around town with the family, Our Women's Long Puffer Quilted Hoodie Jacket will keep you comfortable even when temperature drops. It ensures you stay warm and dry even if a little rain comes your way. SPECIFICATION -Brand: SOC -Product: Coat -Material: Wool -Colour: As Shown -Size Available: S, M, L, XL, XXL -Pattern: Solid -Neckline: Collar -Sleeve: Long Sleeve -Package Content: 1 x Coat NOTE : - As different computers display colors differently, the color of the actual item may vary slightly from the above images - To Avoid Size Related Issues Please Refer To Size Chart Before Making Any Purchases.  WASH TIPS: Gentle wash only either by hand or machine does not use hot water more then 40-degree temperature. Avoid using hard chemicals or bleach. Iron or dryer not recommended you can easily hang dry though.",Women-western-wear
98,Women Stunning Solid Ruched Dress,U&F,699,New to Amazon,,,Women-western-wear
99,Zipper full sleeve Crop Hooded Jacket for Women(Brown),A to Z CREATION,679,No reviews,,"Full zip hoodie with a trendy look and soft stretch cotton terry fabric for all day comfort. Whether you are lounging or simply taking a trip to the mall, enjoy comfortable coverage and a stylish athleisure appearance in this hoodie jacket. sweatshirts at exclusive special deals and offers to add more warmth, style, and comfort to your winter wardrobe. This zipper hoodie is a great choice for daily wear, sports, streetwear, party, date, shopping, vacation, etc.",Women-western-wear
100,Cotton Sweatshirts Pullovers for Women - Combo Pack of 2,STATUS MANTRA,799,4.0,2,"This solid printed sweatshirts have been an all-time favourite for many women and girls out there. Keeping this in mind, we have brought this sweatshirt which will warm you up during a chilly winter afternoon. Made up of cotton, it is ideal for you to wear all day long. The regular fit and full sleeve design sit ideally on your body making you look more aesthetic. The sweatshirt is easily washable, stylish and compliment your everyday look. this regular fit sweatshirt in cotton fabric is a go to piece for a relaxed and effortless look - keep it simple and layer this over a t-shirt and a pair of jeans.",Women-western-wear
