,title,brand,price,rating,reviewCount,description,categories
37,Printed Round Neck Tshirt,Print,319,3.3,136,"Fit Type: Regular Fit Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean Print : Printed with Skin Friendly Chemicals and Tested for more than 10 washes. No Bleeding. Fit Type: Regular Fit, Fabric : Matte Tshrit with Cotton Mix, Pre-Shrunk, Bio-Wash and Soft Feeling for Great Comfort. Quality : Tested with Hand Wash, Machine Wash and Dry Clean. Comes with Long Life. For More designer Graphic Tshirts search Digiprow on Amamzon search box",Mens-wear
38,Printed Cotton T-shirt,Veirdo,439,3.9,75,"Veirdo is one of the leading Indian online garment brand that offers exclusive range of fashions for Men and Boys. Official merchandiser of Disney and Marvel. We provide an ultimate T-shirt fashion meticulously crafted with Cotton fabric and blend. We manufacture T-shirts & Tops, Jackets, Sweatshirt, Co-Ords, Trackpants & Shorts with premium quality fabric for our customers which gives a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from the market.",Mens-wear
39,9930 Men's Super Combed Cotton Rib Solid Round Neck Muscle Vest,Jockey,348,4.2,"9,002",Super combed Cotton rib fabric. Round neck & racer back styling. Label free for all day comfort.,Mens-wear
40,Regular Fit T-shirt,Van Heusen,549,4.1,"4,859","Redefine your workout persona in this Blue V-neck t-shirt from Van Heusen. Made from cotton rich, this design features half sleeves. You can team it up with a pair of black joggers and sneakers for an unmatched ensemble.",Mens-wear
41,Messi Football Jersey 2023/2024 Halfsleeve for Boys & Men,Generic,289,3.9,9,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
42,Printed Round Neck T-shirt,BLIVE,249,3.0,"2,188",,Mens-wear
43,Men's Inner T Shirt,Jockey,349,4.0,"1,462",Super combed Cotton fabric. Extended length for easy tuck in. Ribbed round neck with half sleeves. Label free for all day comfort.,Mens-wear
44,Regular Fit Polo,Allen Solly,569,4.2,"3,560","Allensolly an initiative of Madura Fashion & Lifestyle, a division of Aditya Birla Fashion and Lifestyle is India’s largest and fastest growing branded apparel companies and a premium lifestyle player in the retail sector. After consolidating its market leadership with its own brands, it introduced premier international labels, enabling Indian consumers to buy the most prestigious global fashionwear and accessories within the country.",Mens-wear
45,Men T-shirt,SHAUN,509,3.6,"2,831",SHAUN is a well-known brand for clothing in India. These trendy & dashing T-Shirts from the house of Weboasis Garments Private Limited will make you feel comfortable & stylish. Team it with a Track Pant & Casual Shoes or Sneakers for a Casual yet stylish look. Our every piece is a master piece.,Mens-wear
46,Printed Full Sleeve Shirt,London Hills,299,3.5,"2,093",,Mens-wear
47,Cottonblend Half Sleeve Back Print Oversized T-Shirts for Men,LEOTUDE,294,3.6,195,A Style For Every Story introduing oversized T-shirt for men with color full latest on trend of fashion for all generations in extreme fashionable wardrobe collection.,Mens-wear
48,Regular Fit Polo,Van Heusen,"1,099",4.1,"3,235",Look suave and stylish in this solid Polo Neck T-shirt from VH Innerwear by Van Heusen.,Mens-wear
49,Slim-fit Solid T-shirt,Jockey,549,4.3,"15,650","Fabric Details: 80% Cotton, 20% Polyester Super Combed Cotton Rich fabric Comfort Fit Deep neck line and armhole for extra comfort All over tonal graphic Authentic Jockey logo label detailing to be worn as Sportswear, Loungewear and Leisurewear.",Mens-wear
50,Men T-Shirt,Veirdo,689,4.2,221,"Veirdo is one of the leading Indian online garment brand that offers exclusive range of fashions for Men and Boys. Official merchandiser of Disney and Marvel. We provide an ultimate T-shirt fashion meticulously crafted with Cotton fabric and blend. We manufacture T-shirts & Tops, Jackets, Sweatshirt, Co-Ords, Trackpants & Shorts with premium quality fabric for our customers which gives a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from the market.",Mens-wear
51,Printed Oversized Black T-shirt,London Hills,399,3.9,50,,Mens-wear
52,Pure Cotton Oversize Loose Baggy Fit Round Neck Half Sleeve Black Graphic Teddy Printed T-Shirt for Men & Boys,Veirdo,439,4.2,18,"Veirdo is one of the leading Indian online garment brand that offers exclusive range of fashions for Men and Boys. Official merchandiser of Disney and Marvel. We provide an ultimate T-shirt fashion meticulously crafted with Cotton fabric and blend. We manufacture T-shirts & Tops, Jackets, Sweatshirt, Co-Ords, Trackpants & Shorts with premium quality fabric for our customers which gives a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from the market.",Mens-wear
53,Men's Regular Polo Shirt,Veirdo,379,3.8,"1,083","Veirdo is one of the leading Indian online garment brand that offers exclusive range of fashions for Men and Boys. Official merchandiser of Disney and Marvel. We provide an ultimate T-shirt fashion meticulously crafted with Cotton fabric and blend. We manufacture T-shirts & Tops, Jackets, Sweatshirt, Co-Ords, Trackpants & Shorts with premium quality fabric for our customers which gives a perfect comfort and style. Our motto is to provide trending and fashionable products made of best materials from the market.",Mens-wear
54,NEON Green Cotton Blend Half Sleeve Printed Oversized T-Shirts for Men,LEOTUDE,299,3.5,424,A Style For Every Story introduing the colorful trendy texture of fashion for all generations in extreme fashionable wardrobe collection.,Mens-wear
55,Men T-Shirt,Reebok,299,3.9,68,Has speedwick technology with regular fit. Crew neck style with Reebok wording print at left side,Mens-wear
56,Men's Cotton T-shirts,ADRO,424,3.4,15,"This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T-Shirts to keep you Stylish. Made in India Product for the Indian market at the Best Prices. Pair it with Jeans/Joggers or Shorts and this T-Shirt made of soft fabric will make other guys go green with envy. We at ADRO offers Top Quality casual wear in the widest variety which makes it easy to choose and at the prices that are easy to reach. ADRO products are made of Premium Fabrics which are Eco-Friendly to ensure the Best Quality and Great Comfort. ADRO deals in Men's Sweatshirts, Men's Printed T-Shirts, Full Sleeve T-Shirts, Polo T-Shirts, Hoodies for men. We also in plan to add Men's Shirts, Jeans and Chinos/Shorts to keep you updated with trends. ADRO - Keep Inventing",Mens-wear
57,"Polo T-Shirt Plus Sizes 100% Cotton with Graphic Printed, Regular Fit | Halfsleeve Collar Neck |Pocket Cat | Sizes L - 5XL | Unisex",Toodlegram,"1,099",Previous page,,,Mens-wear
58,"Polo T-Shirt Plus Sizes 100% Cotton with Graphic Printed, Regular Fit | Halfsleeve Collar Neck |Cat Climbing | Sizes L - 5XL | Unisex",Toodlegram,"1,099",Previous page,,,Mens-wear
59,"Polo T-Shirt Plus Sizes 100% Cotton with Graphic Printed, Regular Fit | Halfsleeve Collar Neck |Pocket Cute Cat | Sizes L - 5XL | Unisex",Toodlegram,"1,099",Previous page,,,Mens-wear
60,Men's Premium Cotton Multicolor Polo T-Shirt,ADRO,499,Previous page,,"Are you looking for stylish t-shirts for men? Look no further! Adro t-shirts provide superior comfort and quality, with a variety of colors and styles to choose from. Plus, they’re affordable, so you don’t have to break the bank just to look your best. Every purchase you make supports our mission of providing high-quality clothing at an accessible price. So why not take a chance with us? Check out our selection today and see the difference for yourself! Adro - Keep Inventing.",Mens-wear
61,Men's Solid Regular Fit Half Sleeve Cotton Polo T-Shirt,Urbano Plus,749,3.8,512,"Make heads turn in this unique & stylish Urbano Plus men's 100% Cotton Black Plus Size Polo T-Shirt with two buttoned front placket, which brings the latest trend for the fashion conscious. The in-vogue & fashionable buttoned placket design & contrast striped polo collar, soft & premium 100% pure cotton fabric with bio-wash, regular fit & regular hem make it a wardrobe must-have. Pair this uber-cool and comfortable half sleeve polo t-shirt with any Urbano Plus jeans or chinos for the perfect casual, office, or party wear look, and never go out of style! Urbano Plus - your go-to stylish and comfortable Plus size brand from Urbano Fashion.",Mens-wear
62,Men's Regular Fit T-Shirt,ADRO,424,3.7,30,"This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T-Shirts to keep you Stylish. Made in India Product for the Indian market at the Best Prices. Pair it with Jeans/Joggers or Shorts and this T-Shirt made of soft fabric will make other guys go green with envy. We at ADRO offers Top Quality casual wear in the widest variety which makes it easy to choose and at the prices that are easy to reach. ADRO products are made of Premium Fabrics which are Eco-Friendly to ensure the Best Quality and Great Comfort. ADRO deals in Men's Sweatshirts, Men's Printed T-Shirts, Full Sleeve T-Shirts, Polo T-Shirts, Hoodies for men. We also in plan to add Men's Shirts, Jeans and Chinos/Shorts to keep you updated with trends. ADRO - Keep Inventing",Mens-wear
63,Mens Cotton Half Sleeve Branded Polo T Shirt with Collar,fanideaz,664,3.7,413,,Mens-wear
64,Anime t Shirt for Men and Women Regular fit Jujutsu Kaisen t Shirts Round Neck gojo satoru Tshirt Black Half Sleeves Pure Cotton (X-Large),Tenebrose,549,4.2,137,"Get this t-shirt and represent your love for the anime Jujutsu Kaisen, the anime is based on Yuji Itadori a kind-hearted teenager who joins his school's Occult Club for fun but discovers that its members are actual sorcerers who can manipulate the energy between beings for their own use. He hears about a cursed talisman - the finger of Sukuna, a demon - and it's being targeted by other cursed beings. Yuji eats the finger to protect his friends and ends up becoming Sukuna's host. However, Yuji discovers that he has inherited magic and is able to control this power without interference from Sukuna. He joins the Tokyo Metropolitan Magic Technical College to consume all of Sukuna's fingers, which will enable a full exorcism to take place that will free him.",Mens-wear
65,Cristiano Ronaldo 7 Yellow New Football Team Jersey with Shorts for 2023-2024 (Boys & Mens),Generic,335,4.5,7,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
66,Pure Cotton Oversize Drop Shoulder Loose Fit Round Neck Cool Stylish Latest Graphic Printed T-Shirt for Men & Boys,Veirdo,439,4.2,"1,015","Veirdo is one of the India's leading clothing lifestyle brand manufacturing unique and elegant designs suitable with the life styles of modern men and women. We thrive to provide the best quality of the products with the affordable prices! Veirdo offers affordable fashion in quality fabrics and fabulous fits. Our products are completely conceptualized and created in India. Richly coloured branded t-shirts by Veirdo, designed in 100% pure cotton for a clean appearance. Our expertly crafted back printed shirts for men features great comfort while wearing along with the attractive classic look. Add this versatile design to your core collection along with bold tees or casual shirts. These attractive branded shirts & t-shirts will look make you look attractive and will make you stand out of the crowd. You can wear this classic t shirt for going to a party, club, date, casual meetings & will definately gives you comfort feeling. Pair it up with jeans for classic everyday look.",Mens-wear
67,Men T-Shirt,U.S. POLO ASSN.,520,4.0,"8,422",A short sleeve cotton graphic t-shirt with ribbed round neck detailing.,Mens-wear
68,Men's & Women Oversized T-Shirts,The Modern Soul,379,4.2,7,"These T shirts are made up of premiun polycotton fabric which gives proper standing to the cloth and make it look premium. Off shoulder and oversized tshirts are the trendiest now days, you guys must have threse in your wordrobe.",Mens-wear
69,Regular fit Solid Men's Henley Neck Full Sleeve Cotton Blend T Shirts,BLIVE,249,3.3,"8,157",,Mens-wear
70,Oversized Loose Baggy Fit Drop Shooulder Half Sleeves Pure Cotton Want The Truth Graphic Printed T-Shirt for Men,Veirdo,379,Previous page,,"This Oversize T-shirt is made with high-quality cotton for breathable, comfortable wear. It features a round neckline for a trendy look. The cotton fabric is also bio-washed for added durability. It's graphic print gives you latest aesthetic look.",Mens-wear
71,Mens Printed Round Neck Full Sleeve Black and Purple Cotton Slim Fit T-Shirt,Jump Cuts,259,3.5,133,"Give your casual outfit an uber-cool update with this Cotton T-Shirt from Jump Cuts, to head out for a soiree in style. Minimally fashionable and super rich in comfort, this 100% Cotton T-Shirt can be worn perfectly with beige chinos and a pair of sneakers",Mens-wear
72,Men's Regular Fit Polo Shirt,Amazon Brand - Symbol,369,3.9,"10,691","An Amazon brand, Symbol is built on the pillars of quality, reliability and affordability to offer you lifestyle essentials that never go out of fashion. Never out of style, Symbol’s classic stripe polo t-shirt, comes in an easy, regular fit. Ribbed collar & sleeves provide a better grip and accent color stripe at collar and sleeve adds to the sporty look. Styled from breathable pique cotton, this Symbol polo has been enhanced with Bio-wash for an extra soft hand feel. Pair it with one of Symbol’s casual trouser or denims for a classic look.",Mens-wear
73,Ronaldo 7 Football Jersey 2023/2024 for Men & Boys,Generic,289,3.4,4,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
74,"BLACK,Sleeveless,Printed,Round Neck,TANK TOP",LAWMAN PG3,169,5.0,1,,Mens-wear
75,Athleisure Men's Solid Regular fit T-Shirt,Van Heusen,549,4.1,"2,481",Get ready for your workout sessions or a leisurely day in with this Black crew-neck t-shirt from Van Heusen. This half sleeve tee can be effortlessly styled with grey track pants and sneakers.,Mens-wear
76,Regular Fit Half Sleeve Polo T-Shirt for Men's,LEOTUDE,294,3.8,126,A Style For Every Story introduing Regular T-shirt for men with color full latest on trend of fashion for all generations in extreme fashionable wardrobe collection.,Mens-wear
77,Men's Navy & Charcoal Melange Regular Fit T-Shirt,Jockey,559,4.2,"9,394",,Mens-wear
78,Men's Printed Regular fit T-Shirt,U.S. POLO ASSN.,503,4.0,"1,833","Freshen up your loungewear rotation with this t-shirt from U.S. Polo Assn. Cut from soft and light-weight cotton jersey, it's finished with a crew neck and short sleeves. Keep the print in focus by teaming with solid separates.",Mens-wear
79,Men Tshirt,Max,399,4.0,"12,060",Enhance your basics with this solid T-shirt designed with polo collar and short sleeves. A perfect styling is when you team it with ripped jeans and a pair of sneakers.,Mens-wear
80,"Polo T-Shirt Plus Sizes 100% Cotton with Graphic Printed, Regular Fit | Halfsleeve Collar Neck |Pocket Fishing Sloth, Sizes L - 5XL | Unisex",Toodlegram,"1,099",Previous page,,,Mens-wear
81,Men's Polo Striped T-Shirt,AMERICAN CREW,799,3.9,"1,291","Add a pop of color and style to your off-the-clock wardrobe with this lively striped polo from american crew cotton rich blend with polyester for superior comfort and vibrant colors.  Men's regular-fit polo with solid collar/cuff; button placket  short sleeves, left chest logo embroidery  allover stripes  soft medium weight bio-washed single jersey fabric  made in india",Mens-wear
82,"Polo T-Shirt Plus Sizes 100% Cotton with Graphic Printed, Regular Fit | Halfsleeve Collar Neck | Pocket Original | Sizes L - 5XL | Unisex",Toodlegram,"1,049",Previous page,,,Mens-wear
83,"Polo T-Shirt Plus Sizes 100% Cotton with Graphic Printed, Regular Fit | Halfsleeve Collar Neck |Pocket Cute Cat | Sizes L - 5XL | Unisex",Toodlegram,"1,099",Previous page,,,Mens-wear
84,Men's Solid Slim T-Shirt (ET-SS-SM-Bon-AM # Brown_MUD Small),blackberrys,389,3.7,532,"India's leading men's fashion brand Blackberrys Menswear brings to you a multitude of wardrobe solutions, meticulously designed for the progressive man of today.",Mens-wear
85,Men's Regular Fit Half Sleeve Polo T-Shirt (Color: Black),LEOTUDE,294,3.7,165,This Men's Polo T-Shirt from Leotude is completely cool and comfortable and its best for daily use or for college.,Mens-wear
86,Men High Neck Cotton Solid T-Shirt (GSFSHIGNK2213),GRITSTONES,284,3.7,"2,040",Gritstones Men Coral High Neck Cotton Solid T-Shirt,Mens-wear
87,Solid Men Half Sleeve Round Neck T-Shirts Combo (Pack of 4),London Hills,699,3.9,"2,388",London Hills Solid Men Half Sleeve Round Neck T-Shirts Combo (Pack of 4),Mens-wear
88,Men's Regular Fit T-Shirt,Allen Solly,369,4.0,"3,584","Allen Solly an initiative of Madura Fashion & Lifestyle, a division of Aditya Birla Fashion and Lifestyle is India’s largest and fastest growing branded apparel companies and a premium lifestyle player in the retail sector. After consolidating its market leadership with its own brands, it introduced premier international labels, enabling Indian consumers to buy the most prestigious global fashionwear and accessories within the country.",Mens-wear
89,Men's Regular Polo Shirts (USTSH0919_White XXL),U.S. POLO ASSN.,589,3.7,6,"Crafted from breathable cotton-pique, this polo shirt by U.S. Polo Assn. has a soft feel and light handle. Put together in a regular fit, it features armbands, short sleeves and an uneven vented hem. Style yours with khakis and kicks.",Mens-wear
90,Men's Regular Polo Shirt,Amazon Brand - Symbol,540.,3.9,"8,586",Symbol brings to you essential polos packs in attractive colors and amazing prices.,Mens-wear
91,Men T-Shirt,blackberrys,389,3.4,65,,Mens-wear
92,Regular Printed T-Shirt for Men(CTT344HS),EYEBOGLER,289,3.8,8,"EyeBogler t-shirts are made up of cotton with 180 GSM fabric, not to heavy but simply PERFECT for Indian summer. Our fabrics are tested for shrinkage, colorfastness, and treated with silicone to give the customer the ultimate experience of quality T-shirts.",Mens-wear
93,Men's Regular Fit T-Shirt,Amazon Brand - Symbol,407.,4.0,"9,301","An updated classic t-shirt, in quality fabric and must have colors. Our range of t-shirts are designed to make you look stylish even when you sport an everyday essential look.",Mens-wear
94,Men's Regular Fit Polo,Allen Solly,569,4.2,"3,852",,Mens-wear
95,Men's Black and Blue Ombre Dri-Fit Activewear T-Shirt Regular Fit for Casual Wear | Structured T-Shirt Crafted with Comfort Fit and High-Performance for Everyday Wear,Campus Sutra,379,3.9,"2,449","This Campus Sutra cool gear odor free jersey is made with ultra-fresh odor control technology which keeps the body fresh all the time. Ultra fresh is a trademark of (TRA) Inc. Ontario, Canada. Cool gear offers superior moisture wicking technology with enhanced protection capabilities that eliminate odor causing bacteria and provide long lasting freshness. This cool gear jersey is odor free, clean, fresh, hygienic, anti-microbial and gives a long lasting performance.",Mens-wear
96,Mens Printed Round Neck Full Sleeve Black and White Cotton Slim Fit T-Shirt,Jump Cuts,279,3.2,87,"Give your casual outfit an uber-cool update with this Cotton T-Shirt from Jump Cuts, to head out for a soiree in style. Minimally fashionable and super rich in comfort, this 100% Cotton T-Shirt can be worn perfectly with beige chinos and a pair of sneakers",Mens-wear
97,Mens Printed Round Neck Full Sleeve Black and Olive Cotton Slim Fit T-Shirt,Jump Cuts,299,2.7,28,"Give your casual outfit an uber-cool update with this Cotton T-Shirt from Jump Cuts, to head out for a soiree in style. Minimally fashionable and super rich in comfort, this 100% Cotton T-Shirt can be worn perfectly with beige chinos and a pair of sneakers",Mens-wear
98,Cotton Blend Half Sleeve Back Print Oversized T-Shirts for Men,LEOTUDE,294,3.7,262,A Style For Every Story introduing the colorful trendy texture of fashion for all generations in extreme fashionable wardrobe collection.,Mens-wear
99,Men's Solid Slim Fit Polo,Easies by Killer,489,3.7,"1,646",Easies's Polo Neck Half Sleeve solid T-Shirt. Witness the stunning collection and take fashion to a new level every day. Enjoy the comfort with premium quality fabrics.,Mens-wear
100,Men's Regular Fit Polo T Shirt Dark And,fanideaz,749,4.0,130,,Mens-wear
